UID,geno,panicle_num,panicle_weight,panicle_avg,rachis_len,rachis_dia,DaysToBloom,PlantHeight,Treatment_Type,note
10101,PI 533919,3,222.5,74.16666667,37.7,1.413333333,67,273,LN,Medium_Late
10102,PI 533761,3,244.3,81.43333333,26.03333333,1.233333333,74.44444444,262,LN,Medium_Late
10103,PI 534096,3,157.5,52.5,33.36666667,0.701,72,236.3333333,LN,Medium_Late
10104,PI 533964,2,144.4,72.2,20.05,1.261,72.625,272.6,LN,Medium_Late
10105,PI 576422,3,355.3,118.4333333,34.4,1.047,68.375,241.6,LN,Medium_Late
10106,PI 534163,3,231.3,77.1,28.43333333,0.733,72.11111111,235,LN,Medium_Late
10107,PI 576418,3,153.8,51.26666667,40.73333333,0.699666667,70.55555556,250.3333333,LN,Medium_Late
10108,PI 564164,3,286,95.33333333,31.86666667,0.831333333,71.44444444,231.6666667,LN,Medium_Late
10109,PI 641836,3,192.3,64.1,23.5,0.731333333,NA,NA,LN,Medium_Late
10110,PI 656027,3,424.2,141.4,37.76666667,1.156,74,259.25,LN,Medium_Late
10111,PI 656056,3,282.2,94.06666667,27.1,0.932,73.11111111,260.1666667,LN,Medium_Late
10112,PI 655989,3,288.6,96.2,30.7,0.897333333,NA,NA,LN,Medium_Late
10113,PI 533936,3,125.5,41.83333333,24.1,0.613666667,65.25,227.8,LN,Short_Early
10114,PI 533996,3,259.8,86.6,24.13333333,1.197666667,62.55555556,143.1666667,LN,Short_Early
10115,PI 533987,3,286.8,95.6,26.93333333,1.040333333,58.77777778,231.1666667,LN,Short_Early
10116,PI 533769,3,185.1,61.7,22.56666667,0.921666667,59.14285714,211.4,LN,Short_Early
10117,check,3,488.9,162.9666667,38.8,1.191,NA,NA,LN,NA
10118,PI 595741,3,133.5,44.5,35.4,0.649333333,64.125,198.4,LN,Short_Early
10119,PI 552861,3,361.3,120.4333333,36.4,1.225666667,64.33333333,221.8333333,LN,Short_Early
10120,PI 534123,3,84.2,28.06666667,25.93333333,0.899666667,63.66666667,185.6666667,LN,Short_Early
10121,PI 656116,3,121.1,40.36666667,29.4,0.639,57.55555556,217.6666667,LN,Short_Early
10122,PI 656109,3,140.7,46.9,19.13333333,0.938,57.75,147.2,LN,Short_Early
10123,PI 659693,3,128.7,42.9,21.23333333,0.947333333,50.875,230,LN,Short_Early
10124,PI 656098,3,236.6,78.86666667,29.23333333,0.897666667,60.5,215,LN,Short_Early
10125,PI 533839,3,81.8,27.26666667,27.56666667,0.447333333,67.85714286,193,LN,Short_Late
10126,PI 533965,3,219,73,23.1,0.821666667,70.77777778,219.6666667,LN,Short_Late
10127,PI 533903,3,273.8,91.26666667,38.16666667,1.286666667,69,178,LN,Short_Late
10128,PI 534114,3,183,61,23.26666667,0.814,69.44444444,211.3333333,LN,Short_Late
10130,PI 576434,3,194.2,64.73333333,17.96666667,0.99,80,160,LN,Short_Late
10132,PI 576381,3,136.8,45.6,29.53333333,1.196666667,73.71428571,221.8,LN,Short_Late
10133,PI 651492,3,443.3,147.7666667,38,1.019666667,NA,NA,LN,Short_Late
10135,PI 656091,2,177.3,88.65,24.65,1.276,78.125,182,LN,Short_Late
10201,PI 534128,3,256.7,85.56666667,22.03333333,1.268666667,71,255.8,LN,Medium_Late
10202,PI 533822,3,248.3,82.76666667,22.6,1.025,68.5,257.5,LN,Medium_Late
10203,PI 533841,2,230.1,115.05,NA,NA,70,242.6666667,LN,Medium_Late
10204,PI 533856,3,224.9,74.96666667,29.73333333,0.933,79.5,247.6666667,LN,Medium_Late
10205,PI 576386,3,128.4,42.8,15.13333333,0.750333333,76,240.1666667,LN,Medium_Late
10206,PI 576375,3,375.8,125.2666667,37.53333333,1.544,67.22222222,259.6666667,LN,Medium_Late
10207,check,3,506.4,168.8,38.7,1.318,NA,NA,LN,NA
10208,PI 576333,3,253.5,84.5,33.63333333,1.074333333,68.75,253.2,LN,Medium_Late
10209,PI 656079,3,150.3,50.1,45.23333333,0.627666667,67.33333333,232,LN,Medium_Late
10210,check,3,445.2,148.4,34.16666667,1.063333333,NA,NA,LN,NA
10211,PI 656072,3,461.1,153.7,25.6,1.688,78.66666667,265.6666667,LN,Medium_Late
10212,PI 656118,3,238.4,79.46666667,31.13333333,1.071666667,71.11111111,272.6,LN,Medium_Late
10213,PI 534046,3,585.6,195.2,38.26666667,1.382333333,63.625,225.6,LN,Short_Early
10214,PI 533957,3,223.7,74.56666667,26.6,0.729666667,62.44444444,218.3333333,LN,Short_Early
10215,PI 533754,3,134.9,44.96666667,30,0.884333333,61.625,226,LN,Short_Early
10216,check,3,427.6,142.5333333,38.5,1.127333333,NA,NA,LN,NA
10217,PI 597950,3,184,61.33333333,16.80333333,1.058,59.88888889,215.2,LN,Short_Early
10218,PI 534099,3,280.2,93.4,26.06666667,1.034333333,65.11111111,212,LN,Short_Early
10219,PI 597972,3,197.7,65.9,27.23333333,1.025,62.625,231.1666667,LN,Short_Early
10220,PI 576332,3,146,48.66666667,23.9,0.748333333,62.625,220.5,LN,Short_Early
10221,PI 655999,3,48.1,16.03333333,28,0.345,66.42857143,197.8,LN,Short_Early
10222,check,3,421.4,140.4666667,38.16666667,1.061333333,NA,NA,LN,NA
10223,PI 656104,3,141.5,47.16666667,22.46666667,0.705,62.2,125.5,LN,Short_Early
10224,PI 656025,3,519.6,173.2,24.96666667,1.698333333,63.33333333,212.8,LN,Short_Early
10225,PI 533843,3,288.9,96.3,30.63333333,0.952333333,68.5,140,LN,Short_Late
10226,PI 533943,3,234,78,25.13333333,1.353,68.33333333,158.3333333,LN,Short_Late
10227,check,3,452.5,150.8333333,36.73333333,1.118666667,NA,NA,LN,NA
10228,PI 533924,3,212.1,70.7,24.76666667,1.144333333,71.77777778,231.1666667,LN,Short_Late
10229,PI 656004,2,144.1,72.05,28.65,1.1335,69.66666667,190.3333333,LN,Short_Late
10230,check,3,398.4,132.8,35.8,1.120666667,NA,NA,LN,NA
10231,PI 629040,3,203.1,67.7,32.33333333,0.826333333,72.375,148.8333333,LN,Short_Late
10232,PI 576396,3,87.9,29.3,15.13333333,1.010666667,66.625,213.4,LN,Short_Late
10233,PI 656029,3,265.8,88.6,29.43333333,1.283333333,72.88888889,155.5,LN,Short_Late
10234,PI 656064,3,482.9,160.9666667,39.2,1.084333333,NA,NA,LN,Short_Late
10235,PI 656039,3,529.1,176.3666667,35.86666667,1.129333333,71.22222222,223.8333333,LN,Short_Late
10236,PI 656007,3,149.3,49.76666667,24.65,0.7935,66.66666667,203,LN,Short_Late
10301,PI 534157,2,256.1,128.05,29.76666667,0.837333333,71.77777778,248.8333333,LN,Medium_Late
10302,PI 533842,3,335.1,111.7,23.8,1.257333333,79.11111111,255.1666667,LN,Medium_Late
10303,PI 533757,3,266.9,88.96666667,22.66666667,1.163333333,68.55555556,248.8333333,LN,Medium_Late
10304,PI 534112,2,230.8,115.4,30.45,1.1155,68.44444444,260,LN,Medium_Late
10305,PI 561073,3,341.5,113.8333333,29.2,1.443666667,77.77777778,273.3333333,LN,Medium_Late
10306,PI 642791,3,472.3,157.4333333,30.03333333,1.288666667,70.33333333,238.5,LN,Medium_Late
10307,PI 576373,3,247.2,82.4,25.56666667,0.95,67.375,240,LN,Medium_Late
10308,PI 656001,3,332.3,110.7666667,25.06666667,1.023333333,75.625,238,LN,Medium_Late
10310,PI 656071,3,308.5,102.8333333,21.03333333,1.042,74.22222222,259.8333333,LN,Medium_Late
10311,PI 653616,3,552.3,184.1,40.63333333,1.231333333,NA,NA,LN,Medium_Late
10312,PI 656031,3,415.2,138.4,26.93333333,0.923,68,263.6666667,LN,Medium_Late
10313,PI 533940,3,131,43.66666667,28.36666667,0.768,64.22222222,186.6666667,LN,Short_Early
10314,PI 533766,3,201.3,67.1,26.9,0.644666667,61.77777778,207.6666667,LN,Short_Early
10315,PI 534075,3,402.2,134.0666667,45,1.495666667,62,95,LN,Short_Early
10316,PI 533939,3,326.5,108.8333333,20.23333333,1.121333333,65.375,224.8333333,LN,Short_Early
10317,PI 576347,3,153.7,51.23333333,28.56666667,0.494666667,55.25,190,LN,Short_Early
10318,check,3,400.2,133.4,36.76666667,1.020333333,NA,NA,LN,NA
10319,PI 597961,3,296.2,98.73333333,25.1,1.092666667,62.55555556,227.6666667,LN,Short_Early
10320,PI 576350,3,484.7,161.5666667,37.06666667,1.195333333,54.4,89.33333333,LN,Short_Early
10321,PI 656019,1,60.8,60.8,28.7,0.958,58.25,226,LN,Short_Early
10322,PI 656101,3,138.2,46.06666667,19.93333333,0.630333333,57.5,185,LN,Short_Early
10323,PI 656081,3,202.1,67.36666667,30.5,0.766,60,228.6,LN,Short_Early
10324,PI 656112,1,72.9,72.9,22.9,1.213,64.5,80,LN,Short_Early
10326,PI 533998,3,150,50,20.3,0.820333333,68.33333333,225.6666667,LN,Short_Late
10327,PI 533902,3,179.5,59.83333333,35.53333333,1.089666667,75.55555556,225,LN,Short_Late
10328,PI 533962,3,257.1,85.7,20.2,1.068,69.44444444,220.5,LN,Short_Late
10329,PI 597949,3,210.1,70.03333333,33.06666667,1.173666667,77.28571429,218.8,LN,Short_Late
10330,PI 548797,3,234.3,78.1,25.86666667,0.842,70.77777778,231.1666667,LN,Short_Late
10331,PI 595740,3,286.8,95.6,18.16666667,0.988,73.22222222,224.3333333,LN,Short_Late
10332,PI 656003,3,328.4,109.4666667,28.7,0.847666667,71.44444444,182.6666667,LN,Short_Late
10333,PI 659694,3,338.2,112.7333333,28.63333333,1.251,70,188.1666667,LN,Short_Late
10334,PI 656009,1,133.1,133.1,27.7,1.053,75.33333333,225.1666667,LN,Short_Late
10336,PI 656061,3,295.9,98.63333333,29.63333333,0.961333333,74.11111111,213,LN,Short_Late
10401,PI 534127,3,176.5,58.83333333,29.56666667,0.803,67.66666667,242.5,LN,Medium_Late
10402,check,3,422.4,140.8,35.96666667,1.019333333,NA,NA,LN,NA
10403,PI 534054,3,186,62,23.76666667,0.854,74,241,LN,Medium_Late
10404,PI 533852,3,216.3,72.1,31.7,0.709666667,70.44444444,235.4,LN,Medium_Late
10405,PI 597973,3,297.3,99.1,27.3,1.076,68.44444444,264.3333333,LN,Medium_Late
10406,PI 655972,3,310.8,103.6,42.43333333,0.858333333,69.25,267.4,LN,Medium_Late
10407,PI 576401,2,216.4,108.2,25.45,1.2285,77,269.5,LN,Medium_Late
10409,PI 656058,2,194.9,97.45,31.95,1.2085,69.5,234.8333333,LN,Medium_Late
10410,PI 656082,3,140.6,46.86666667,24.56666667,0.857333333,80.625,258.2,LN,Medium_Late
10411,PI 656075,3,299.4,99.8,26.3,0.883,77,271.2,LN,Medium_Late
10412,PI 659695,3,333,111,31.1,1.239333333,69.33333333,254.5,LN,Medium_Late
10413,PI 533833,3,114.6,38.2,39,0.609333333,64.66666667,204.3333333,LN,Short_Early
10414,PI 534047,3,223.2,74.4,31.53333333,0.784,56.77777778,229.5,LN,Short_Early
10415,PI 329440,3,253.2,84.4,30.43333333,0.938666667,64.55555556,207.3333333,LN,Short_Early
10416,PI 533979,3,199.8,66.6,29.26666667,0.817,59.375,197,LN,Short_Early
10417,PI 595745,3,317.6,105.8666667,33.23333333,1.03,62.75,129.6666667,LN,Short_Early
10418,PI 576399,3,173.1,57.7,23.83333333,0.693333333,65.33333333,191.3333333,LN,Short_Early
10419,PI 534117,3,208.5,69.5,17.6,1.454333333,60.33333333,231.1666667,LN,Short_Early
10420,PI 576337,3,143.7,47.9,34.33333333,0.600333333,63.77777778,208.5,LN,Short_Early
10421,PI 656120,3,323.1,107.7,22.1,1.218,64.42857143,75.75,LN,Short_Early
10422,PI 656020,3,257.7,85.9,29.13333333,0.908,62.88888889,226.1666667,LN,Short_Early
10423,PI 656105,3,266.7,88.9,26.4,1.369,63.44444444,194,LN,Short_Early
10424,PI 656038,2,209.1,104.55,28.7,0.651,NA,NA,LN,Short_Early
10425,PI 534009,3,210.8,70.26666667,29.53333333,1.070333333,80.55555556,217.1666667,LN,Short_Late
10426,PI 533863,2,125.2,62.6,32.9,0.732,67.11111111,231.1666667,LN,Short_Late
10427,PI 533755,3,253.4,84.46666667,26.96666667,1.089666667,70.77777778,214.1666667,LN,Short_Late
10428,PI 533831,2,170.8,85.4,28.2,1.3335,73.5,80,LN,Short_Late
10429,PI 595699,3,354.4,118.1333333,22.83333333,1.149333333,71.33333333,204.1666667,LN,Short_Late
10430,PI 656002,3,283.3,94.43333333,29.63333333,0.669333333,68,230,LN,Short_Late
10431,PI 564165,3,291.2,97.06666667,30.23333333,0.993333333,77.44444444,218.1666667,LN,Short_Late
10432,PI 655975,3,390.3,130.1,32.53333333,1.070666667,67.55555556,192.2,LN,Short_Late
10433,PI 655988,3,335.5,111.8333333,27.76666667,0.907,NA,NA,LN,Short_Late
10434,check,3,393.9,131.3,36.96666667,0.921333333,NA,NA,LN,NA
10435,PI 656006,2,197.2,98.6,35.25,1.028,74.77777778,211.1666667,LN,Short_Late
10436,check,3,516,172,36.26666667,1.121666667,NA,NA,LN,NA
10505,PI 655976,3,174.9,58.3,31.96666667,0.731333333,68.55555556,241.5,LN,Medium_Late
10506,PI 656012,3,436,145.3333333,19.73333333,1.219,75,251.6666667,LN,Medium_Late
10508,PI 561072,3,293.8,97.93333333,29,0.837333333,69.125,259.6666667,LN,Medium_Late
10509,PI 656093,3,245.5,81.83333333,33.5,0.806,69.625,259.4,LN,Medium_Late
10510,PI 656100,3,380.9,126.9666667,33.53333333,0.940666667,76,273.6,LN,Medium_Late
10512,PI 656018,3,356.6,118.8666667,36.53333333,1.288,73.75,262.2,LN,Medium_Late
10513,check,3,388.2,129.4,35.16666667,0.974,NA,NA,LN,NA
10514,PI 534063,3,229.2,76.4,17.53333333,0.884333333,59.2,181.1666667,LN,Short_Early
10515,PI 534097,3,150.1,50.03333333,27.16666667,0.592666667,64.22222222,220,LN,Short_Early
10516,PI 533913,2,14.1,7.05,15.75,0.4965,64.77777778,212.3333333,LN,Short_Early
10517,PI 655998,3,298.3,99.43333333,25.56666667,0.945666667,61.11111111,221,LN,Short_Early
10518,PI 534145,3,223.4,74.46666667,20.1,0.781666667,57.22222222,181,LN,Short_Early
10519,PI 641874,3,114.9,38.3,26.4,0.56,64,230.6666667,LN,Short_Early
10520,PI 595718,3,135.2,45.06666667,32.13333333,1.014,58.55555556,206,LN,Short_Early
10521,PI 655985,3,514.5,171.5,28.3,1.402,NA,NA,LN,Short_Early
10522,PI 656119,3,282.2,94.06666667,29.76666667,1.119333333,60.22222222,207.5,LN,Short_Early
10524,PI 656010,2,166.9,83.45,27.25,1.125,65.28571429,196.75,LN,Short_Early
10525,check,3,569.8,189.9333333,36.13333333,1.265666667,NA,NA,LN,NA
10528,PI 534021,3,312.9,104.3,28.93333333,1.287333333,80.33333333,214.1666667,LN,Short_Late
10529,PI 576349,2,43.9,21.95,38.43333333,0.474,66.875,209.25,LN,Short_Late
10530,PI 576348,3,72.1,24.03333333,39.66666667,0.477333333,67.125,147.8,LN,Short_Late
10531,PI 595743,3,178.2,59.4,29.36666667,0.525,75.77777778,208.3333333,LN,Short_Late
10532,PI 576435,3,398.8,132.9333333,33.66666667,1.099,67.25,197.6,LN,Short_Late
10533,PI 656117,2,224.7,112.35,26.95,1.088,74.33333333,229,LN,Short_Late
10534,PI 656034,2,237.8,118.9,26.85,0.865,75.875,215,LN,Short_Late
10535,PI 656069,3,344.2,114.7333333,29,1.006333333,80.44444444,216.8333333,LN,Short_Late
10536,PI 656016,3,317.9,105.9666667,34.63333333,1.185,68.33333333,228.8333333,LN,Short_Late
10602,PI 533810,3,229.6,76.53333333,24.6,1.344333333,79.77777778,266.2,LN,Medium_Late
10603,PI 534155,3,293,97.66666667,32.93333333,1.362,72.66666667,252.3333333,LN,Medium_Late
10604,PI 533821,2,136.7,68.35,17.15,1.5055,68,247.8333333,LN,Medium_Late
10605,check,3,516.7,172.2333333,37.9,1.217,NA,NA,LN,NA
10607,PI 655997,2,186.5,93.25,30.05,0.7685,68.125,265.6,LN,Medium_Late
10608,PI 656011,3,387.1,129.0333333,32.7,1.074666667,76.66666667,246,LN,Medium_Late
10609,PI 659691,3,293.6,97.86666667,24.16666667,1.021,77.77777778,259.8333333,LN,Medium_Late
10610,PI 656097,2,156.5,78.25,21.85,1.575,80.55555556,253,LN,Medium_Late
10611,check,3,581.7,193.9,37.26666667,1.139,NA,NA,LN,NA
10613,PI 533792,2,71.9,35.95,27.5,0.8015,62,64,LN,Short_Early
10614,PI 533785,3,244.8,81.6,38.5,0.759333333,64.33333333,208.6666667,LN,Short_Early
10615,PI 533961,3,236.2,78.73333333,25.43333333,1.150333333,63.875,79.2,LN,Short_Early
10616,PI 534092,2,137,68.5,28.15,1.1985,65,75,LN,Short_Early
10617,PI 595702,3,150.1,50.03333333,22.53333333,0.896,63.66666667,215.4,LN,Short_Early
10618,PI 576366,3,296.7,98.9,34.46666667,0.857,58.11111111,146,LN,Short_Early
10619,PI 534116,3,69.7,23.23333333,35.63333333,0.637,65.55555556,199.8333333,LN,Short_Early
10620,PI 655987,3,365.1,121.7,32.43333333,1.067666667,64.5,83,LN,Short_Early
10621,check,3,556.2,185.4,36.43333333,1.216333333,NA,NA,LN,NA
10622,PI 656087,3,238.9,79.63333333,33.56666667,1.145333333,59.11111111,220,LN,Short_Early
10624,PI 656055,2,157.6,78.8,29.6,1.1735,66.11111111,226.5,LN,Short_Early
10625,PI 534133,3,327.6,109.2,26.1,1.443333333,71.66666667,225.8333333,LN,Short_Late
10626,PI 533814,3,233.1,77.7,19.63333333,1.334666667,75.77777778,218.8333333,LN,Short_Late
10627,PI 533807,1,159,159,28.2,1.194,72,211.25,LN,Short_Late
10628,PI 533800,3,398.3,132.7666667,20.86666667,1.131333333,72.25,216.6,LN,Short_Late
10629,PI 576426,2,232.8,116.4,31.75,1.204,71.77777778,154,LN,Short_Late
10630,check,3,505.2,168.4,38.8,1.078333333,NA,NA,LN,NA
10631,PI 576340,3,298.3,99.43333333,29.03333333,0.970666667,68.55555556,193.1666667,LN,Short_Late
10632,PI 534135,1,72.4,72.4,23.9,1.155,80.22222222,162.3333333,LN,Short_Late
10633,PI 656070,2,172.6,86.3,24.85,1.198,72.33333333,221.8333333,LN,Short_Late
10634,PI 656026,3,425,141.6666667,29.06666667,1.184333333,71.75,200,LN,Short_Late
10635,PI 656110,3,190,63.33333333,19.76666667,1.176666667,67.77777778,202.1666667,LN,Short_Late
10636,PI 656113,3,259.3,86.43333333,11.06666667,1.028333333,73,95,LN,Short_Late
10714,PI 533750,3,209,69.66666667,24.16666667,1.213333333,63.125,231.3333333,LN,Medium_Early
10715,PI 533997,2,200.5,100.25,25.75,1.3215,61.44444444,244.3333333,LN,Medium_Early
10717,PI 595720,3,288.9,96.3,26.23333333,1.329,61.75,251.2,LN,Medium_Early
10718,PI 576394,3,276.7,92.23333333,30.43333333,0.983333333,63.66666667,248.3333333,LN,Medium_Early
10719,PI 576339,3,301.4,100.4666667,25.01666667,1.078333333,62,257,LN,Medium_Early
10720,PI 576425,3,426.7,142.2333333,31.03333333,1.428,66.85714286,268.4,LN,Medium_Early
10721,PI 656022,1,135.2,135.2,41.2,0.722,64,231.4,LN,Medium_Early
10722,PI 656000,3,282.6,94.2,33.95,1.123,62.55555556,240.1666667,LN,Medium_Early
10723,PI 655991,1,152,152,27.5,1.194333333,NA,NA,LN,Medium_Early
10723,PI 655991,3,372.5,124.1666667,27.5,1.194333333,NA,NA,LN,Medium_Early
10724,PI 655982,3,201.3,67.1,28.4,1.138,NA,NA,LN,Medium_Early
10725,PI 534139,2,136.3,68.15,29.85,0.856,62.14285714,311.5,LN,Tall_Early
10726,PI 533985,3,374.8,124.9333333,28.46666667,1.121666667,66,308.2,LN,Tall_Early
10727,PI 533855,3,186.8,62.26666667,27.73333333,0.664666667,67.42857143,289.2,LN,Tall_Early
10728,PI 533752,3,311.5,103.8333333,28.8,1.081666667,65.77777778,280.3333333,LN,Tall_Early
10729,check,3,461.7,153.9,36.3,1.066333333,NA,NA,LN,NA
10730,check,3,469.4,156.4666667,36.73333333,1.073333333,NA,NA,LN,NA
10731,PI 564163,3,213.3,71.1,33.66666667,0.908666667,66.63020833,477.4390244,LN,Tall_Early
10732,PI 597951,1,88.9,88.9,38.4,0.835,64.71428571,285.6,LN,Tall_Early
10733,PI 655994,3,365.4,121.8,35.03333333,1.039333333,63.875,292.4,LN,Tall_Early
10734,PI 655981,2,120,60,33.16666667,0.535333333,66.44444444,329.8333333,LN,Tall_Early
10735,PI 656088,3,218.7,72.9,14.76666667,1.272666667,67.625,324.6,LN,Tall_Early
10736,PI 656106,3,228.5,76.16666667,22.76666667,1.001,68,303,LN,Tall_Early
10801,PI 576130,3,476.8,158.9333333,26.8,1.188666667,75.88888889,317.5,LN,Tall_Late
10802,PI 34911,3,393,131,25.4,0.973666667,73.875,295.5,LN,Tall_Late
10803,PI 533967,3,259,86.33333333,25.93333333,0.846,74.14285714,283.2,LN,Tall_Late
10804,PI 276837,2,206.4,103.2,29.25,1.0865,73.55555556,347.5,LN,Tall_Late
10805,PI 642992,1,171.4,171.4,34.1,1.523,69.14285714,317.1666667,LN,Tall_Late
10806,PI 655995,3,148.9,49.63333333,54,0.828333333,73.22222222,334,LN,Tall_Late
10807,PI 576428,3,169.4,56.46666667,20.23333333,0.947333333,70.55555556,298,LN,Tall_Late
10808,PI 601816,3,291,97,30.76666667,0.941,71.77777778,334.3333333,LN,Tall_Late
10809,PI 656083,3,200.7,66.9,27.16666667,0.950666667,71.4,585,LN,Tall_Late
10810,PI 656092,3,345.9,115.3,21.06666667,1.320666667,80,282.25,LN,Tall_Late
10811,PI 656051,2,374.1,187.05,38.4,1.2345,74.875,326.1666667,LN,Tall_Late
10812,PI 656099,3,635.2,211.7333333,27.33333333,1.653,84.875,304.8,LN,Tall_Late
10814,PI 534070,2,188.8,94.4,46.9,1.001333333,57.66666667,233.3333333,LN,Medium_Early
10815,PI 533954,3,135.2,45.06666667,17.13333333,0.850666667,60.71428571,246.2,LN,Medium_Early
10816,PI 533911,3,234.8,78.26666667,30.2,1.113333333,65.125,267,LN,Medium_Early
10817,PI 629034,3,320.3,106.7666667,26.06666667,0.999666667,66.5,256.5,LN,Medium_Early
10818,PI 576364,2,163.3,81.65,26.1,0.803,61.125,269.6666667,LN,Medium_Early
10819,PI 597957,2,180.5,90.25,30.65,1.1875,65.77777778,237,LN,Medium_Early
10820,PI 595714,2,199.6,99.8,24.8,1.2935,63.75,256.6,LN,Medium_Early
10821,PI 656108,2,109.2,54.6,16.55,0.935,59.55555556,257.1666667,LN,Medium_Early
10822,PI 655983,3,296.4,98.8,30.33333333,0.839666667,NA,NA,LN,Medium_Early
10823,check,3,462.3,154.1,37.26666667,1.144666667,NA,NA,LN,NA
10824,PI 656052,3,286.4,95.46666667,22,0.831,61.77777778,255.5,LN,Medium_Early
10825,PI 533876,3,171.9,57.3,29.26666667,0.923666667,64.66666667,352.3333333,LN,Tall_Early
10826,PI 17548,3,251.1,83.7,31.73333333,0.794,62.33333333,326,LN,Tall_Early
10827,PI 534137,2,152.6,76.3,21.65,0.856,68.125,302.2,LN,Tall_Early
10828,PI 534132,1,130,130,27.3,1.71,67.25,282.4,LN,Tall_Early
10829,PI 542718,2,312.2,156.1,25.2,1.4545,61.88888889,287,LN,Tall_Early
10830,PI 655974,3,351.4,117.1333333,30.43333333,1.057333333,67.66666667,288.3333333,LN,Tall_Early
10832,PI 655979,1,119.4,119.4,32.5,0.991,65.375,292.5,LN,Tall_Early
10833,PI 656114,3,185.6,61.86666667,30.3,1.145333333,66.625,277.6,LN,Tall_Early
10834,PI 656103,3,394.4,131.4666667,32.46666667,1.489333333,62,343,LN,Tall_Early
10835,PI 656035,3,287.3,95.76666667,29.03333333,0.995666667,66.33333333,281,LN,Tall_Early
10836,PI 656013,1,90.7,90.7,23.3,1.489,66.5,358.2,LN,Tall_Early
10901,check,3,390.1,130.0333333,36.26666667,0.983333333,NA,NA,LN,NA
10902,PI 48770,3,376,125.3333333,30.23333333,1.112333333,71.375,341.6,LN,Tall_Late
10903,PI 533789,3,215.3,71.76666667,28.9,0.647666667,72.25,290.8,LN,Tall_Late
10904,PI 533989,3,200.2,66.73333333,25.56666667,0.814666667,71.28571429,273.8,LN,Tall_Late
10905,PI 595739,1,99.8,99.8,21.8,1.146,69.25,298.4,LN,Tall_Late
10906,PI 656023,3,268.8,89.6,32.46666667,0.887,70.125,289.8,LN,Tall_Late
10907,PI 651496,3,196.4,65.46666667,26.63333333,0.773,81.28571429,378.6,LN,Tall_Late
10908,check,3,409.7,136.5666667,37.03333333,0.962,NA,NA,LN,NA
10909,PI 656076,3,260.8,86.93333333,27.5,1.165,69.55555556,275.1666667,LN,Tall_Late
10912,PI 656048,3,422.1,140.7,35.66666667,1.008,71.125,277.3333333,LN,Tall_Late
10913,PI 533949,3,347,115.6666667,28.03333333,1.012333333,58.44444444,254.3333333,LN,Medium_Early
10914,PI 533866,3,216,72,26.96666667,1.093666667,64.625,243.8333333,LN,Medium_Early
10915,PI 533991,2,256.3,128.15,27.96666667,1.256333333,65.44444444,260.1666667,LN,Medium_Early
10916,check,3,538.1,179.3666667,37.83333333,1.286333333,NA,NA,LN,NA
10917,PI 534105,2,191.1,95.55,26.85,1.0585,64.125,244,LN,Medium_Early
10918,PI 576352,3,233.3,77.76666667,28.3,1.105666667,66,233.2,LN,Medium_Early
10919,PI 534108,3,335.2,111.7333333,23.86666667,1.201333333,66.33333333,249.5,LN,Medium_Early
10920,PI 597952,2,162.7,81.35,26.25,1.2575,64.33333333,249.3333333,LN,Medium_Early
10921,PI 656005,1,92.2,92.2,30.4,1.4,63.77777778,238.8333333,LN,Medium_Early
10922,PI 656096,1,99.8,99.8,35.1,1.473,61.66666667,251.6666667,LN,Medium_Early
10923,PI 656095,3,420.2,140.0666667,36.3,1.413666667,62.33333333,244.6666667,LN,Medium_Early
10924,PI 656085,2,130,65,17.85,0.847,56.5,236,LN,Medium_Early
10925,PI 533794,2,330.7,165.35,32.05,1.5935,66.11111111,282.3333333,LN,Tall_Early
10926,check,3,582.2,194.0666667,38.96666667,1.136,NA,NA,LN,NA
10927,PI 533976,3,400.3,133.4333333,30.96666667,1.318,64.875,280.2,LN,Tall_Early
10929,PI 576393,3,244.1,81.36666667,27.63333333,0.821333333,59.14285714,286.75,LN,Tall_Early
10930,PI 595744,3,324,108,23.83333333,1.381333333,63,311,LN,Tall_Early
10931,PI 613536,3,387.5,129.1666667,21.56666667,1.132666667,66.57142857,311.6,LN,Tall_Early
10932,PI 642998,3,228.2,76.06666667,68.03333333,1.366,66.44444444,381.1666667,LN,Tall_Early
10933,PI 656090,3,232.9,77.63333333,30.73333333,0.675666667,65.16666667,337.75,LN,Tall_Early
10934,PI 656102,3,211.7,70.56666667,19.23333333,1.001333333,65,282.4,LN,Tall_Early
10935,PI 656033,2,196,98,17.8,1.163,NA,NA,LN,Tall_Early
10936,PI 656046,3,491,163.6666667,26.73333333,1.359666667,66,331.8,LN,Tall_Early
11004,PI 574455,2,229.9,114.95,30.35,1.113,73.88888889,311.6,LN,Tall_Late
11005,PI 656014,1,32.3,32.3,40.4,0.688,74.5,361.2,LN,Tall_Late
11007,PI 597964,3,348.7,116.2333333,24.93333333,1.065666667,71.66666667,285,LN,Tall_Late
11009,PI 656111,3,321.5,107.1666667,26.2,1.055333333,72.25,339.8,LN,Tall_Late
11010,PI 655984,3,298,99.33333333,26.16666667,1.056333333,NA,NA,LN,Tall_Late
11011,PI 653617,3,136.1,45.36666667,34.36666667,0.664,NA,NA,LN,Tall_Late
11012,PI 656049,3,268.6,89.53333333,35.7,0.961,71.66666667,308.1666667,LN,Tall_Late
11013,PI 533948,3,232.6,77.53333333,29.7,0.998666667,65.22222222,251,LN,Medium_Early
