population	trait_id	anc_effect
Improved	X2020_leafAngleSD_NR	-0.114774196935966
Improved	X2020_leafAngleSD_NR	-0.0362819964406985
Improved	X2020_leafAngleSD_NR	0.106228109663119
Improved	X2020_leafAngleSD_NR	0.0546360864493591
Improved	X2020_leafAngleSD_NR	0.13636141093766
Improved	X2020_leafAngleSD_NR	-0.0578666594754158
Improved	X2020_leafAngleSD_NR	-0.0807503208570171
Improved	X2020_leafAngleSD_NR	-0.0935863038895917
Improved	X2020_leafAngleSD_NR	0.0696299278018769
Improved	X2020_leafAngleSD_NR	0.139840247799531
Improved	X2020_leafAngleSD_NR	-0.081666067928608
Improved	X2020_leafAngleSD_NR	-0.0804256835608747
Improved	X2020_leafAngleSD_NR	-0.0931047836349477
Improved	X2020_leafAngleSD_NR	-0.109121416808736
Improved	X2020_leafAngleSD_NR	0.0389108618804626
Improved	X2020_leafAngleSD_NR	0.0905827244874528
Improved	X2020_leafAngleSD_NR	0.125950975894543
Improved	X2020_leafAngleSD_NR	0.0587210078292316
Improved	X2020_leafAngleSD_NR	-0.157713836617017
Improved	X2020_leafAngleSD_NR	0.107720647648878
Improved	X2020_leafAngleSD_NR	-0.0290619155899313
Improved	X2020_leafAngleSD_NR	-0.0926755973191378
Improved	X2020_leafAngleSD_NR	-0.0709441589957314
Improved	X2020_leafAngleSD_NR	0.0233173834941592
Improved	X2020_leafAngleSD_NR	0.0801240996850705
Improved	X2020_leafAngleSD_NR	0.0700075361006128
Improved	X2020_leafAngleSD_NR	-0.0634982995715449
Improved	X2020_leafAngleSD_NR	-0.114641104798137
Improved	X2020_leafAngleSD_NR	0.0469461522008156
Improved	X2020_leafAngleSD_NR	-0.0694211530438272
Improved	X2020_leafAngleSD_NR	-0.0996280791234453
Improved	X2020_leafAngleSD_NR	-0.136055261006371
Improved	X2020_leafAngleSD_NR	-0.119728961331277
Improved	X2020_leafAngleSD_NR	-0.101107882751172
Improved	X2020_leafAngleSD_NR	-0.114665602764175
Improved	X2020_leafAngleSD_NR	-0.0626163002742385
Improved	X2020_leafAngleSD_NR	0.0619738317935912
Improved	X2020_leafAngleSD_NR	-0.0712503663848322
Improved	X2020_leafAngleSD_NR	-0.0587314622706726
Improved	X2020_leafAngleSD_NR	0.0484084189445686
Improved	X2020_leafAngleSD_NR	0.0645644340378657
Improved	X2020_leafAngleSD_NR	0.116594066685565
Improved	X2020_leafAngleSD_NR	-0.0882205376545615
Improved	X2020_leafAngleSD_NR	-0.093440309873585
Improved	X2020_leafAngleSD_NR	-0.0676408214453461
Improved	X2020_leafAngleSD_NR	-0.0830085399372149
Improved	X2020_leafAngleSD_NR	-0.0556496576438782
Improved	X2020_leafAngleSD_NR	-0.175151791170579
Improved	X2020_leafAngleSD_NR	0.0830268944329037
Improved	X2020_leafAngleSD_NR	0.103080082967631
Improved	X2020_leafAngleSD_NR	-0.0719463417118088
Improved	X2020_leafAngleSD_NR	-0.0892272050338735
Improved	X2020_leafAngleSD_NR	0.082277646365306
Improved	X2020_leafAngleSD_NR	0.100156363084339
Improved	X2020_leafAngleSD_NR	-0.0847537438405814
Improved	X2020_leafAngleSD_NR	-0.0626027987155658
Improved	X2020_leafAngleSD_NR	0.0955802423842316
Improved	X2020_leafAngleSD_NR	0.104391911717389
Improved	X2020_leafAngleSD_NR	0.115176308407001
Improved	X2020_leafAngleSD_NR	0.068413965840385
Improved	X2020_leafAngleSD_NR	0.0677104790615844
Improved	X2020_leafAngleSD_NR	0.0681345543899605
Improved	X2020_leafAngleSD_NR	0.0598521883396857
Improved	X2020_leafAngleSD_NR	0.0627575635009158
Improved	X2020_leafAngleSD_NR	0.0648628308792218
Improved	X2020_leafAngleSD_NR	0.0623192975859893
Improved	X2020_leafAngleSD_NR	0.066762291099023
Improved	X2020_leafAngleSD_NR	0.0641769703973784
Improved	X2020_leafAngleSD_NR	-0.0959039525687314
Improved	X2020_leafAngleSD_NR	0.0569355310045436
Improved	X2020_leafAngleSD_NR	0.0501200449733069
Improved	X2020_leafAngleSD_NR	-0.0725701332193579
Improved	X2020_leafAngleSD_NR	0.0718579465990696
Improved	X2020_leafAngleSD_NR	0.0902848974459599
Improved	X2020_leafAngleSD_NR	-0.108103465437339
Improved	X2020_leafAngleSD_NR	-0.11152818820614
Improved	X2020_leafAngleSD_NR	0.0878561288929849
Improved	X2020_leafAngleSD_NR	-0.14654951804848
Improved	X2020_leafAngleSD_NR	-0.0715697403047554
Improved	X2020_leafAngleSD_NR	0.0951021438756608
Improved	X2020_leafAngleSD_NR	-0.144473419234973
Improved	X2020_leafAngleSD_NR	-0.0698020825182966
Improved	X2020_leafAngleSD_NR	-0.0703541254163198
Improved	X2020_leafAngleSD_NR	-0.0512881324906039
Improved	X2020_leafAngleSD_NR	-0.124973452046108
Improved	X2020_leafAngleSD_NR	-0.0721567054480754
Improved	X2020_leafAngleSD_NR	-0.0943044694802805
Improved	X2020_leafAngleSD_NR	-0.114956032812667
Improved	X2020_leafAngleSD_NR	0.0485511835484676
Improved	X2020_leafAngleSD_NR	-0.0759998877113692
Improved	X2020_leafAngleSD_NR	0.187871180968595
Improved	X2020_leafAngleSD_NR	-0.051578953188103
Improved	X2020_leafAngleSD_NR	0.139479108426656
Landrace	X2020_medianLeafAngle_NR	0.0244926969653978
Landrace	X2020_medianLeafAngle_NR	0.0492024830034546
Landrace	X2020_medianLeafAngle_NR	0.0307595314264821
Landrace	X2020_medianLeafAngle_NR	0.0120181580134765
Landrace	X2020_medianLeafAngle_NR	-0.0162767451834806
Landrace	X2020_medianLeafAngle_NR	0.0136548436042623
Landrace	X2020_medianLeafAngle_NR	-0.0446743221834597
Landrace	X2020_medianLeafAngle_NR	-0.0454730110951979
Landrace	X2020_medianLeafAngle_NR	-0.0478099210323079
Landrace	X2020_medianLeafAngle_NR	-0.0190550755442895
Landrace	X2020_medianLeafAngle_NR	-0.0147396150318253
Landrace	X2020_medianLeafAngle_NR	0.0337124873007848
Landrace	X2020_medianLeafAngle_NR	0.0523121821288361
Landrace	X2020_medianLeafAngle_NR	0.0289288135857343
Landrace	X2020_medianLeafAngle_NR	0.02886552174634
Landrace	X2020_medianLeafAngle_NR	-0.0332208342262836
Landrace	X2020_medianLeafAngle_NR	-0.0334974519743174
Landrace	X2020_medianLeafAngle_NR	-0.0710504474165338
Landrace	X2020_medianLeafAngle_NR	-0.0643648481985174
Landrace	X2020_medianLeafAngle_NR	-0.0567337647865918
Landrace	X2020_medianLeafAngle_NR	0.0574495532359312
Landrace	X2020_medianLeafAngle_NR	0.0228965964547044
Landrace	X2020_medianLeafAngle_NR	-0.0239733237207157
Landrace	X2020_medianLeafAngle_NR	0.042472427758586
Landrace	X2020_medianLeafAngle_NR	0.0450334027950458
Landrace	X2020_medianLeafAngle_NR	0.0372955480331908
Landrace	X2020_medianLeafAngle_NR	0.0269787645074904
Landrace	X2020_medianLeafAngle_NR	-0.0275312179329008
Landrace	X2020_medianLeafAngle_NR	0.0311258285922192
Landrace	X2020_medianLeafAngle_NR	-0.04916112900397
Landrace	X2020_medianLeafAngle_NR	0.0660931614475694
Landrace	X2020_medianLeafAngle_NR	-0.0393166196592816
Landrace	X2020_medianLeafAngle_NR	0.0662804470904041
Landrace	X2020_medianLeafAngle_NR	0.0668305630462697
Landrace	X2020_medianLeafAngle_NR	0.0459221063625985
Landrace	X2020_medianLeafAngle_NR	0.0370528663732562
Landrace	X2020_medianLeafAngle_NR	0.0447689301719795
Landrace	X2020_medianLeafAngle_NR	0.0335214937985469
Landrace	X2020_medianLeafAngle_NR	-0.0524186963046605
Landrace	X2020_medianLeafAngle_NR	-0.0479601484839713
Landrace	X2020_medianLeafAngle_NR	0.0326288457561631
Landrace	X2020_medianLeafAngle_NR	-0.044440745856124
Landrace	X2020_medianLeafAngle_NR	-0.0498442165520123
Landrace	X2020_medianLeafAngle_NR	-0.0614699036784533
Landrace	X2020_medianLeafAngle_NR	-0.0572794204177849
Landrace	X2020_medianLeafAngle_NR	0.0349302915551619
Landrace	X2020_medianLeafAngle_NR	0.022410170646872
Landrace	X2020_medianLeafAngle_NR	0.00647429632942244
Landrace	X2020_medianLeafAngle_NR	0.0245937699660242
Landrace	X2020_medianLeafAngle_NR	-0.0500467316563079
Landrace	X2020_medianLeafAngle_NR	0.0335486486333677
Landrace	X2020_medianLeafAngle_NR	-0.0595554044923006
Landrace	X2020_medianLeafAngle_NR	0.0479751075943726
Landrace	X2020_medianLeafAngle_NR	-0.0166056679820669
Landrace	X2020_medianLeafAngle_NR	-0.0233275455301171
Landrace	X2020_medianLeafAngle_NR	0.0342120899814982
Landrace	X2020_medianLeafAngle_NR	0.0521330957768859
Landrace	X2020_medianLeafAngle_NR	0.0467037211784624
Landrace	X2020_medianLeafAngle_NR	0.0378426449724207
Landrace	X2020_medianLeafAngle_NR	-0.0601511935359236
Landrace	X2020_medianLeafAngle_NR	-0.0629919248200187
Landrace	X2020_medianLeafAngle_NR	-0.0445886772293096
Landrace	X2020_medianLeafAngle_NR	-0.045756281362929
Landrace	X2020_medianLeafAngle_NR	0.042223769864927
Landrace	X2020_medianLeafAngle_NR	-0.0563401711343483
Landrace	X2020_medianLeafAngle_NR	-0.031870256014471
Landrace	X2020_medianLeafAngle_NR	-0.0500972020712174
Landrace	X2020_medianLeafAngle_NR	-0.0351516263043301
Landrace	X2020_medianLeafAngle_NR	-0.0610700711393316
Landrace	X2020_medianLeafAngle_NR	-0.0279620000269895
Landrace	X2020_medianLeafAngle_NR	0.047078660641214
Landrace	X2020_medianLeafAngle_NR	0.0480474021465076
Landrace	X2020_medianLeafAngle_NR	0.0244052107216607
Landrace	X2020_medianLeafAngle_NR	-0.0371796503062665
Landrace	X2020_medianLeafAngle_NR	0.0257696483682748
Landrace	X2020_medianLeafAngle_NR	0.0326980188764428
Landrace	X2020_medianLeafAngle_NR	0.039644193675283
Landrace	X2020_medianLeafAngle_NR	-0.0537184667356702
Landrace	X2020_medianLeafAngle_NR	0.0226458877941489
Landrace	X2020_medianLeafAngle_NR	0.0447447909803577
Landrace	X2020_medianLeafAngle_NR	-0.0235723198643065
Landrace	X2020_medianLeafAngle_NR	0.0663517767554277
Landrace	X2020_medianLeafAngle_NR	-0.0437798512851524
Landrace	X2020_medianLeafAngle_NR	-0.0457596409048478
Landrace	X2020_medianLeafAngle_NR	0.0350470284436222
Landrace	X2020_medianLeafAngle_NR	0.0378761071034771
Landrace	X2020_medianLeafAngle_NR	0.0300145621752563
Landrace	X2020_medianLeafAngle_NR	-0.0228211101892279
Landrace	X2020_medianLeafAngle_NR	-0.0176973936519791
Landrace	X2020_medianLeafAngle_NR	-0.0427996691933987
Landrace	X2020_medianLeafAngle_NR	-0.0294076489138615
Landrace	X2020_medianLeafAngle_NR	-0.0539119889907063
Landrace	X2020_medianLeafAngle_NR	0.0211937538906015
Landrace	X2020_medianLeafAngle_NR	-0.0291107872034367
Landrace	X2020_medianLeafAngle_NR	-0.0311404861650149
Landrace	X2020_medianLeafAngle_NR	-0.0224285398134165
Landrace	X2020_medianLeafAngle_NR	0.0493437554860124
Landrace	X2020_medianLeafAngle_NR	-0.0426804274141877
Landrace	X2020_medianLeafAngle_NR	0.0393385536229886
Landrace	X2020_medianLeafAngle_NR	0.0382835449965425
Landrace	X2020_medianLeafAngle_NR	0.0321393552446171
Landrace	X2020_medianLeafAngle_NR	0.0214255304811445
Landrace	X2020_medianLeafAngle_NR	0.0389906252404469
Landrace	X2020_medianLeafAngle_NR	-0.0359508901089316
Landrace	X2020_medianLeafAngle_NR	-0.021629286728974
Landrace	X2020_medianLeafAngle_NR	0.0338412909894021
Landrace	X2020_medianLeafAngle_NR	0.0214402461121389
Landrace	X2020_medianLeafAngle_NR	0.0575059516528577
Landrace	X2020_medianLeafAngle_NR	0.0587581560092941
Landrace	X2020_medianLeafAngle_NR	0.0700427351518151
Landrace	X2020_medianLeafAngle_NR	0.0322761382081443
Landrace	X2020_medianLeafAngle_NR	0.0274144677930315
Landrace	X2020_medianLeafAngle_NR	0.0282285636725551
Landrace	X2020_medianLeafAngle_NR	-0.0183176639363451
Landrace	X2020_medianLeafAngle_NR	-0.0355698961445139
Landrace	X2020_medianLeafAngle_NR	0.0303290657246584
Landrace	X2020_medianLeafAngle_NR	0.0317977925477813
Landrace	X2020_medianLeafAngle_NR	-0.043539597661326
Landrace	X2020_medianLeafAngle_NR	-0.0362795528054144
Landrace	X2020_medianLeafAngle_NR	-0.020143085046152
Landrace	X2020_medianLeafAngle_NR	0.0332142999040967
Landrace	X2020_medianLeafAngle_NR	-0.0349068216638738
Landrace	X2020_medianLeafAngle_NR	-0.0704211151263101
Landrace	X2020_medianLeafAngle_NR	0.0397384658744202
Landrace	X2020_medianLeafAngle_NR	-0.0247040249672492
Landrace	X2020_medianLeafAngle_NR	-0.0456123279229673
Landrace	X2020_medianLeafAngle_NR	0.0212909961972359
Landrace	X2020_medianLeafAngle_NR	-0.077478222345606
Landrace	X2020_medianLeafAngle_NR	-0.0293699717182524
Landrace	X2020_medianLeafAngle_NR	-0.0264635929089224
Landrace	X2020_medianLeafAngle_NR	0.0407075208528479
Landrace	X2020_medianLeafAngle_NR	0.0395556848252745
Landrace	X2020_medianLeafAngle_NR	-0.0556428444656269
Landrace	X2020_medianLeafAngle_NR	-0.0291517299500338
Landrace	X2020_medianLeafAngle_NR	-0.0448135898477475
Landrace	X2020_medianLeafAngle_NR	-0.0430775465696145
Landrace	X2020_medianLeafAngle_NR	-0.0497692689824484
Landrace	X2020_medianLeafAngle_NR	0.0246057999967559
Landrace	X2020_medianLeafAngle_NR	0.0496500771012176
Landrace	X2020_medianLeafAngle_NR	-0.0301766953226012
Landrace	X2020_medianLeafAngle_NR	-0.0125037077264885
Landrace	X2020_medianLeafAngle_NR	-0.0358637248778465
Landrace	X2020_medianLeafAngle_NR	-0.0417410349569881
Landrace	X2020_medianLeafAngle_NR	-0.0442732411191746
Landrace	X2020_medianLeafAngle_NR	-0.0370847458012362
Landrace	X2020_medianLeafAngle_NR	-0.0516133693714187
Landrace	X2020_medianLeafAngle_NR	0.0462267325497036
Landrace	X2020_medianLeafAngle_NR	-0.0276743233875042
Landrace	X2020_medianLeafAngle_NR	0.0424076746744562
Landrace	X2020_medianLeafAngle_NR	-0.0285674923953776
Landrace	X2020_medianLeafAngle_NR	-0.0240857452209228
Landrace	X2020_medianLeafAngle_NR	0.0276067577450022
Landrace	X2020_medianLeafAngle_NR	-0.0244190630446228
Landrace	X2020_medianLeafAngle_NR	-0.0260265169797825
Landrace	X2020_medianLeafAngle_NR	-0.0374668647710308
Landrace	X2020_medianLeafAngle_NR	0.0423925611256568
Landrace	X2020_medianLeafAngle_NR	0.0428178968596755
Landrace	X2020_medianLeafAngle_NR	-0.0366531265694911
Landrace	X2020_medianLeafAngle_NR	-0.0329254029182283
Landrace	X2020_medianLeafAngle_NR	-0.0497277743607965
Landrace	X2020_medianLeafAngle_NR	-0.0483923778053204
Landrace	X2020_medianLeafAngle_NR	-0.0387160212609721
Landrace	X2020_medianLeafAngle_NR	-0.0391681506923769
Landrace	X2020_medianLeafAngle_NR	-0.0494026012470208
Landrace	X2020_medianLeafAngle_NR	-0.0486457420146549
Landrace	X2020_medianLeafAngle_NR	-0.049515452080973
Landrace	X2020_medianLeafAngle_NR	0.0412126383077308
Landrace	X2020_medianLeafAngle_NR	0.0317370344085551
Landrace	X2020_medianLeafAngle_NR	-0.0316540522340106
Landrace	X2020_medianLeafAngle_NR	-0.0303206300852092
Landrace	X2020_medianLeafAngle_NR	-0.0259113759012635
Landrace	X2020_medianLeafAngle_NR	0.0181100259083157
Landrace	X2020_medianLeafAngle_NR	-0.0348685923107999
Landrace	X2020_medianLeafAngle_NR	-0.0478965589626456
Landrace	X2020_medianLeafAngle_NR	-0.0678654005531645
Landrace	X2020_medianLeafAngle_NR	0.0366430397627815
Landrace	X2020_medianLeafAngle_NR	-0.0352977911464203
Landrace	X2020_medianLeafAngle_NR	-0.0659909266120225
Landrace	X2020_medianLeafAngle_NR	0.0479393796454818
Landrace	X2020_medianLeafAngle_NR	-0.0452575082141508
Landrace	X2020_medianLeafAngle_NR	-0.0225769642159274
Landrace	X2020_medianLeafAngle_NR	-0.037577887855484
Landrace	X2020_medianLeafAngle_NR	-0.0186698711028943
Landrace	X2020_medianLeafAngle_NR	-0.0304313021008136
Landrace	X2020_medianLeafAngle_NR	-0.0356895289834095
Landrace	X2020_medianLeafAngle_NR	0.0435876264534948
Landrace	X2020_medianLeafAngle_NR	-0.0466361669590663
Landrace	X2020_medianLeafAngle_NR	0.0174391947993697
Landrace	X2020_medianLeafAngle_NR	0.0429467285314071
Landrace	X2020_medianLeafAngle_NR	-0.0592519415690732
Landrace	X2020_medianLeafAngle_NR	0.0508697923804605
Landrace	X2020_medianLeafAngle_NR	0.070742847908866
Landrace	X2020_medianLeafAngle_NR	-0.0406598018824756
Landrace	X2020_medianLeafAngle_NR	0.0289648083039238
Landrace	X2020_medianLeafAngle_NR	-0.0399972452479531
Landrace	X2020_medianLeafAngle_NR	-0.0508074585076079
Landrace	X2020_medianLeafAngle_NR	0.0423973602594045
Landrace	X2020_medianLeafAngle_NR	0.0398383812756914
Landrace	X2020_medianLeafAngle_NR	0.0274555574544159
Landrace	X2020_medianLeafAngle_NR	-0.0361606249203361
Landrace	X2020_medianLeafAngle_NR	-0.0266259551611933
Landrace	X2020_medianLeafAngle_NR	-0.0347512827512021
Landrace	X2020_medianLeafAngle_NR	-0.0292188250346127
Landrace	X2020_medianLeafAngle_NR	-0.0292948271501223
Landrace	X2020_medianLeafAngle_NR	-0.0220391106035231
Landrace	X2020_medianLeafAngle_NR	-0.0309601276481847
Landrace	X2020_medianLeafAngle_NR	0.0399170050834613
Landrace	X2020_medianLeafAngle_NR	-0.0274044476280917
Landrace	X2020_medianLeafAngle_NR	-0.0390709997491994
Landrace	X2020_medianLeafAngle_NR	-0.0355114198228874
Landrace	X2020_medianLeafAngle_NR	0.0425835474372781
Landrace	X2020_medianLeafAngle_NR	-0.0551663819260035
Landrace	X2020_medianLeafAngle_NR	-0.0401762362528969
Landrace	X2020_medianLeafAngle_NR	-0.0264218922633778
Landrace	X2020_medianLeafAngle_NR	-0.03365569712276
Landrace	X2020_medianLeafAngle_NR	-0.0509990137856516
Landrace	X2020_medianLeafAngle_NR	-0.0378177677499685
Landrace	X2020_medianLeafAngle_NR	-0.0580550694460603
Landrace	X2020_medianLeafAngle_NR	-0.0466155988423713
Landrace	X2020_medianLeafAngle_NR	-0.0573726673783482
Landrace	X2020_medianLeafAngle_NR	-0.0461143449202275
Landrace	X2020_medianLeafAngle_NR	-0.0532537974062048
Landrace	X2020_medianLeafAngle_NR	-0.0368129120656714
Landrace	X2020_medianLeafAngle_NR	0.0420886214924858
Landrace	X2020_medianLeafAngle_NR	0.0288788052847451
Landrace	X2020_medianLeafAngle_NR	0.0334514240539022
Landrace	X2020_medianLeafAngle_NR	-0.0427159056827104
Landrace	X2020_medianLeafAngle_NR	-0.0448572720015657
Landrace	X2020_medianLeafAngle_NR	-0.036169068993666
Landrace	X2020_medianLeafAngle_NR	-0.0421335398194812
Landrace	X2020_medianLeafAngle_NR	-0.057313743229255
Landrace	X2020_medianLeafAngle_NR	-0.0395258973741697
Landrace	X2020_medianLeafAngle_NR	-0.0745607154198779
Landrace	X2020_medianLeafAngle_NR	-0.0368637748745449
Landrace	X2020_medianLeafAngle_NR	0.0208058548157322
Landrace	X2020_medianLeafAngle_NR	0.0327579267021847
Landrace	X2020_medianLeafAngle_NR	0.0691390397349689
Landrace	X2020_medianLeafAngle_NR	0.0220957833120948
Landrace	X2020_medianLeafAngle_NR	0.0496566319650361
Landrace	X2020_medianLeafAngle_NR	0.0498397682414753
Landrace	X2020_medianLeafAngle_NR	0.0187795363918838
Landrace	X2020_medianLeafAngle_NR	-0.0308852514739906
Landrace	X2020_medianLeafAngle_NR	-0.0230813672054427
Landrace	X2020_medianLeafAngle_NR	0.0383084438772297
Landrace	X2020_medianLeafAngle_NR	-0.0369579016412118
Landrace	X2020_medianLeafAngle_NR	0.047251568599585
Landrace	X2020_medianLeafAngle_NR	-0.0263300158225747
Landrace	X2020_medianLeafAngle_NR	-0.0347972381586008
Landrace	X2020_medianLeafAngle_NR	0.0514209418083475
Landrace	X2020_medianLeafAngle_NR	0.0577707102946157
Landrace	X2020_medianLeafAngle_NR	0.0589704330884999
Landrace	X2020_medianLeafAngle_NR	0.0262075397443393
Landrace	X2020_medianLeafAngle_NR	-0.0239499438285955
Landrace	X2020_medianLeafAngle_NR	-0.0326895838053079
Landrace	X2020_medianLeafAngle_NR	-0.0480685108285432
Landrace	X2020_medianLeafAngle_NR	0.0187477063882057
Landrace	X2020_medianLeafAngle_NR	0.0493041503344991
Landrace	X2020_medianLeafAngle_NR	0.0290379992926914
Landrace	X2020_medianLeafAngle_NR	0.0300540633763581
Landrace	X2020_medianLeafAngle_NR	-0.0334820598030228
Landrace	X2020_medianLeafAngle_NR	-0.0323241400535614
Landrace	X2020_medianLeafAngle_NR	-0.0382530111590269
Landrace	X2020_medianLeafAngle_NR	0.0503726078898056
Landrace	X2020_medianLeafAngle_NR	-0.0336169291335468
Landrace	X2020_medianLeafAngle_NR	-0.0367279082849307
Landrace	X2020_medianLeafAngle_NR	0.0117578428223125
Landrace	X2020_medianLeafAngle_NR	0.0284720656593029
Landrace	X2020_medianLeafAngle_NR	0.0253224294397506
Landrace	X2020_medianLeafAngle_NR	0.0261129398192032
Landrace	X2020_medianLeafAngle_NR	0.0310129944459007
Landrace	X2020_medianLeafAngle_NR	-0.0403022751755869
Landrace	X2020_medianLeafAngle_NR	-0.0346448572145205
Landrace	X2020_medianLeafAngle_NR	-0.0422960356527499
Landrace	X2020_medianLeafAngle_NR	0.0295958221580331
Landrace	X2020_medianLeafAngle_NR	0.0347347591777129
Landrace	X2020_medianLeafAngle_NR	-0.0324409374281109
Landrace	X2020_medianLeafAngle_NR	0.0409369461032066
Landrace	X2020_medianLeafAngle_NR	-0.037743678812116
Landrace	X2020_medianLeafAngle_NR	-0.0598665190147994
Landrace	X2020_medianLeafAngle_NR	-0.0108266219730164
Landrace	X2020_medianLeafAngle_NR	0.0373191864109557
Landrace	X2020_medianLeafAngle_NR	-0.0402201702426048
Landrace	X2020_medianLeafAngle_NR	-0.0482274657510853
Landrace	X2020_medianLeafAngle_NR	0.0293027847073692
Landrace	X2020_medianLeafAngle_NR	-0.0382698906922308
Landrace	X2020_medianLeafAngle_NR	-0.041816163233747
Landrace	X2020_medianLeafAngle_NR	0.0374002221973209
Landrace	X2020_medianLeafAngle_NR	0.0365321124542133
Landrace	X2020_medianLeafAngle_NR	-0.0439428540741962
Landrace	X2020_medianLeafAngle_NR	0.0482287011277473
Landrace	X2020_medianLeafAngle_NR	0.0181751647560087
Landrace	X2020_medianLeafAngle_NR	0.0338038065083465
Landrace	X2020_medianLeafAngle_NR	-0.031053146612065
Landrace	X2020_medianLeafAngle_NR	0.0437626152991467
Landrace	X2020_medianLeafAngle_NR	-0.0295322056348054
Landrace	X2020_medianLeafAngle_NR	0.0342827366650944
Landrace	X2020_medianLeafAngle_NR	0.0514082782046409
Landrace	X2020_medianLeafAngle_NR	0.0268067364092677
Landrace	X2020_medianLeafAngle_NR	0.0478557209429351
Landrace	X2020_medianLeafAngle_NR	-0.0323800296980013
Landrace	X2020_medianLeafAngle_NR	-0.0450275554019685
Landrace	X2020_medianLeafAngle_NR	-0.0511412864318843
Landrace	X2020_medianLeafAngle_NR	-0.054162710626125
Landrace	X2020_medianLeafAngle_NR	-0.0448029955135128
Landrace	X2020_medianLeafAngle_NR	-0.0346230393688896
Landrace	X2020_medianLeafAngle_NR	0.0278657466627576
Landrace	X2020_medianLeafAngle_NR	-0.0284198523586379
Landrace	X2020_medianLeafAngle_NR	-0.0281202936084474
Landrace	X2020_medianLeafAngle_NR	0.0546532971281709
Improved	X2020_medianLeafAngle_NR	-0.0275286826678639
Improved	X2020_medianLeafAngle_NR	-0.0217454816614246
Improved	X2020_medianLeafAngle_NR	-0.0430933774443069
Improved	X2020_medianLeafAngle_NR	-0.0327352594574518
Improved	X2020_medianLeafAngle_NR	-0.0308708730034525
Improved	X2020_medianLeafAngle_NR	0.0471790280705194
Improved	X2020_medianLeafAngle_NR	0.0523121821288361
Improved	X2020_medianLeafAngle_NR	0.0301204095947102
Improved	X2020_medianLeafAngle_NR	0.0578045476199093
Improved	X2020_medianLeafAngle_NR	0.0869628873977936
Improved	X2020_medianLeafAngle_NR	-0.0361340963412341
Improved	X2020_medianLeafAngle_NR	0.0426697770981816
Improved	X2020_medianLeafAngle_NR	-0.0274291116841642
Improved	X2020_medianLeafAngle_NR	0.0404373468678308
Improved	X2020_medianLeafAngle_NR	-0.0246865387907979
Improved	X2020_medianLeafAngle_NR	-0.0686373727945394
Improved	X2020_medianLeafAngle_NR	-0.0514997013061997
Improved	X2020_medianLeafAngle_NR	0.0329118107645711
Improved	X2020_medianLeafAngle_NR	-0.0417843934974167
Improved	X2020_medianLeafAngle_NR	-0.0483268985890681
Improved	X2020_medianLeafAngle_NR	-0.0728997738931326
Improved	X2020_medianLeafAngle_NR	0.0592053248158755
Improved	X2020_medianLeafAngle_NR	-0.0317606342220998
Improved	X2020_medianLeafAngle_NR	0.0672495948689741
Improved	X2020_medianLeafAngle_NR	0.0675814176928592
Improved	X2020_medianLeafAngle_NR	0.0502879853202763
Improved	X2020_medianLeafAngle_NR	-0.0332352989796078
Improved	X2020_medianLeafAngle_NR	-0.027151027925444
Improved	X2020_medianLeafAngle_NR	0.04095370705246
Improved	X2020_medianLeafAngle_NR	-0.0706531938522302
Improved	X2020_medianLeafAngle_NR	0.0641423202529132
Improved	X2020_medianLeafAngle_NR	-0.0132805053539858
Improved	X2020_medianLeafAngle_NR	0.0165538100956591
Improved	X2020_medianLeafAngle_NR	-0.0153303539014726
Improved	X2020_medianLeafAngle_NR	-0.0219126196747241
Improved	X2020_medianLeafAngle_NR	0.0348080025487266
Improved	X2020_medianLeafAngle_NR	0.0335391676346713
Improved	X2020_medianLeafAngle_NR	-0.00932119846322576
Improved	X2020_medianLeafAngle_NR	-0.0436528074257047
Improved	X2020_medianLeafAngle_NR	-0.0536725653142641
Improved	X2020_medianLeafAngle_NR	0.0228883212820742
Improved	X2020_medianLeafAngle_NR	-0.0691945416262124
Improved	X2020_medianLeafAngle_NR	-0.0201000173821365
Improved	X2020_medianLeafAngle_NR	-0.0344147848468181
Improved	X2020_medianLeafAngle_NR	-0.0574062154104605
Improved	X2020_medianLeafAngle_NR	-0.0551733671687395
Improved	X2020_medianLeafAngle_NR	0.045338342074187
Improved	X2020_medianLeafAngle_NR	0.065414659153922
Improved	X2020_medianLeafAngle_NR	-0.0495770650642838
Improved	X2020_medianLeafAngle_NR	-0.0384783924616821
Improved	X2020_medianLeafAngle_NR	0.0418890644440068
Improved	X2020_medianLeafAngle_NR	0.0514246805698538
Improved	X2020_medianLeafAngle_NR	-0.0524186963046605
Improved	X2020_medianLeafAngle_NR	-0.0478091837870114
Improved	X2020_medianLeafAngle_NR	0.0291732862942591
Improved	X2020_medianLeafAngle_NR	-0.0256598785068439
Improved	X2020_medianLeafAngle_NR	0.0645129658704939
Improved	X2020_medianLeafAngle_NR	-0.0475643591172402
Improved	X2020_medianLeafAngle_NR	-0.0470475978339702
Improved	X2020_medianLeafAngle_NR	0.0349439688498158
Improved	X2020_medianLeafAngle_NR	0.0552199369900385
Improved	X2020_medianLeafAngle_NR	0.0429102182751374
Improved	X2020_medianLeafAngle_NR	-0.056407153078323
Improved	X2020_medianLeafAngle_NR	0.0417035060077548
Improved	X2020_medianLeafAngle_NR	0.0347434760274177
Improved	X2020_medianLeafAngle_NR	0.0284245995350721
