"genotype"	"LN:daysToFlower"	"LN:plantHeight"	"LN:tillersPerPlant"	"LN:stemDiameterUpper"	"LN:stemDiameterLower"	"HN:daysToFlower"	"HN:extantLeafNumber"	"HN:plantHeight"	"HN:thirdLeafLength"	"HN:thirdLeafWidth"	"HN:tillersPerPlant"	"HN:stemDiameterLower"	"HN:stemDiameterUpper"	"HN:percentMoisture"	"HN:percentProtein"	"HN:percentOil"	"HN:percentAsh"	"HN:percentStarch"	"daysToFlower:NR"	"plantHeight:NR"	"tillersPerPlant:NR"	"stemDiameterUpper:NR"	"stemDiameterLower:NR"	"daysToFlower"	"plantHeight"	"tillersPerPlant"	"stemDiameterUpper"	"stemDiameterLower"
"104"	"PI 534115"	8.82148219743972	-47.5389630413141	-1.33067258902655	3.65090068343937	4.7541133153976	10.0355462005434	1.26519712093895	-41.918706985699	14.0275685316716	2.46597499883135	-2.49062962841821	4.8593522677817	5.42375899590118	0.472184710454393	-1.30463105164664	2.49808054557685	0.123673738746567	1.74584524107582	-0.133144385437193	-0.143224935908124	0.295461634799852	0.0873021180226141	0.0510971379669172	9.491828596305	-43.4536599956371	-1.89199483455562	4.24831249067867	4.68706645846323
"105"	"PI 534116"	9.16982574067879	-52.9030574029997	-0.180975187834767	1.32609767677722	7.80234817679559	11.1240421265316	-0.976575093695989	-48.7321935704657	4.54702613071246	0.79623801800697	-0.983686878634592	5.30465065711273	0.953013289499455	1.26459723909047	-2.16350480743937	2.78592069825957	0.29368546295521	1.94301508026176	-0.12317750079702	-0.165658076352869	0.302602226995346	-0.106384214853971	-0.0346479695411825	9.92618770162679	-48.4642954330869	-0.581598551672112	1.01101870967562	6.57110895252968
"106"	"PI 534117"	3.28289093373109	-53.6434848024535	-1.27655088095277	2.90637919079785	5.32941774006053	5.44828176310686	-0.495442296833769	-52.3789574492338	3.06267637374764	1.80341887242631	-2.11430848128225	7.04956166243312	4.65828340615129	2.00477709608568	-1.24627671667871	2.40255175747112	0.299629522178231	-2.14122689777505	-0.130215432456636	-0.196529580625304	0.5201612347438	0.0910951495284791	0.104480820800978	4.35637407572551	-51.9692606031705	-1.71623689310114	3.51236313946117	6.04359922046415
"107"	"PI 534123"	7.82537212607774	-36.5986592926697	-1.29007457067018	1.87247653798084	6.69898326492736	9.58544607831039	-0.578685541733813	-23.7438093012043	16.6872568840689	1.41100497848931	-1.04124709549285	7.29226563232236	2.33647113379202	2.43323860023572	-2.65177016330608	1.12887712661926	0.10217542212429	-8.75329028754183	-0.127815226095347	-0.0667970015142774	1.33071655607037	-0.021755036815887	0.0636065835212734	8.5716897279741	-28.9329341823562	-1.31179574293685	2.01994114590296	6.84422103060341
"108"	"PI 534124"	8.26826865159444	-29.3786380760713	-0.11075803342575	3.40349171247751	6.68220433983902	10.8093145784137	0.205398250084379	-17.432948155667	10.4187856825026	0.417703885331836	-2.04831849978747	4.33204315713587	2.38488120880307	2.08209053484809	-1.38497828988676	1.44248877418778	0.208891419673963	-8.0373940855939	-0.117078800051712	-0.0702851588954374	-0.154616969847123	-0.141442818807209	-0.0311466810938779	9.64974494138434	-21.6173557695714	-1.02457905894953	2.80492489452107	5.4656357977376
"109"	"PI 534127"	11.6740202015535	-4.10309358919369	-1.22514490114117	0.171514449627674	2.81055771030478	12.7733914229091	-0.545999500094897	5.39575994636256	7.93857242771509	0.3983777376399	-2.13422980171754	1.11386427631894	0.947856584071285	NA	-3.53903640656151	NA	0.220879068731687	NA	-0.129888297550191	-0.0748250225213903	0.450814602931369	0.00926250747785668	-0.0115421330093053	12.1509973333057	2.15197563795454	-1.66056567392319	0.401142595285167	2.02798826238842
"110"	"PI 534128"	16.1907122200763	-34.1082896695354	-1.49980137066344	2.45108012285567	7.50558155902248	15.308984907349	1.35281770467965	-30.3207987053328	8.33297579159599	1.29295790404408	-2.09983491545635	9.68472202763038	3.46846291782859	1.20520369520379	1.00163025252435	1.75180294517325	0.260805662587633	-3.70609054305441	-0.146114814858259	-0.142452805224052	0.830693576831871	0.0289752021355344	0.111747296512396	15.6959574206757	-30.7633004475119	-1.83220661928454	2.81349341556002	8.25670529260949
"111"	"PI 534132"	10.2952537731246	-65.2978463384697	-1.42773549067664	3.21032860543809	6.61243782063029	12.3807120205243	0.322213029068252	-50.1602417229938	13.756631871901	2.48402346475304	-2.38605452970685	8.22828697101878	5.82713419822692	0.578915543697296	-0.849181188218746	2.28918604014725	-0.113668045377869	1.40721681504747	-0.119805820436369	-0.0625669845634195	0.485560384108089	0.161355759340205	0.0967880954573028	11.2721909132763	-56.2138679815502	-1.91259981751533	4.41591376408148	7.41912154025122
"112"	"PI 534133"	15.9840476144544	-52.7408521697588	-1.48575629212341	3.49995552778295	10.0609938707566	17.4201726999982	2.31401929511593	-41.7136996169341	17.0776253810611	2.00362072203035	-2.30136674973201	12.3731349000838	5.05638461091359	0.817088831703817	0.778039316470625	1.93046328686983	0.318974453611703	-1.28987880605496	-0.119430013748512	-0.0961444281778381	0.6336966003524	0.0706496076835863	0.107316515822395	16.5980037764279	-46.2025954203125	-1.88605244723029	4.03730393339233	11.0329383271335
"113"	"PI 534135"	24.20180925407	-70.3316252782729	-1.28299758637664	0.999041717475934	7.25654979271125	23.4801124284629	1.50144748483837	-64.2019454011832	6.32911361385211	0.62365294422027	-2.52265644673466	10.8246141638175	3.09885116793759	0.868202502187197	-0.807716731839673	2.51695840816445	0.124037335632979	-0.229713440694283	-0.131951756582087	-0.177059148014073	0.226311754595402	0.144848813600278	0.156542425802012	23.4868009856267	-66.3614177112394	-1.92573462942962	1.80224940256623	8.78801912296662
"114"	"PI 534137"	11.6786448240872	-15.6305225959741	0.504316550850699	1.62649873194024	6.29424281975167	15.2083717581893	-0.227670937242865	-27.9436367282611	6.49782181997997	2.26401254883778	-0.718065101113537	5.87612922884206	1.70031699051102	0.418134038273203	-3.43559583529961	2.00736966158282	0.10083819869864	1.48222724099948	-0.100032545266904	-0.241391170088611	0.10313727394999	-0.0600368620807091	0.031464092477004	13.1843729081026	-20.3874732888127	-0.113608710672332	1.45279316659243	6.00710283387667
"115"	"PI 534138"	14.6231165077413	-51.0871035258363	-0.264441253188166	3.58257245673433	12.8329137976289	22.3462007326605	1.67974923031969	-52.5306798635904	15.4490669109623	0.939519763408156	NA	9.46383552506649	3.59935143645618	NA	NA	NA	NA	NA	-0.046838112080088	-0.218439215082029	NA	-0.0551217484633057	-0.0533848441973225	17.0978038931732	-50.2382484830572	NA	3.52392333187965	11.4606235137394
"116"	"PI 534139"	6.97032473995569	32.1755828672394	0.384988059433529	-1.25523358173356	0.719825234645279	4.765407110191	-1.57985822182246	58.6287951610008	19.3922982827689	0.0909848345341503	-1.20843801135271	-0.40193661626779	-1.1297768755113	1.0978319592779	-2.81142576555716	2.03848212780085	0.140996091749947	-3.07776954668252	-0.180924477701597	0.0321088639379051	-0.0154815644842004	-0.0763277953396974	0.0104102665639169	6.15023060843509	46.8337108725443	-0.354854365045755	-1.41702099748894	0.116495514888467
"117"	"PI 534144"	11.5828135524279	NA	-0.892076365294047	2.69716083944704	4.68598283574365	14.4201755944142	0.97775425778249	34.7276285142575	-6.18798824515796	1.30084854481897	-1.90671809866917	2.85465451363279	2.95133939515568	1.20683198368588	-3.54790196997467	2.06918421491937	-0.0986330290989223	0.772504678017711	-0.108663705438906	NA	0.304462757327214	-0.0385822566290718	-0.0154306697802248	13.1540802952194	48.9019106184484	-1.41389201431845	2.65079140238719	3.83989597636703
"118"	"PI 534145"	0.0895386988376607	-41.6782995209189	0.172662137282071	-0.360271795340443	1.6582835859246	2.09571161296577	-3.33026135272563	-41.2120865688977	9.50200371725974	0.208231611608809	-0.0898523792797292	0.438799727477375	-0.271499146619634	0.108654902790168	-0.338183503456996	NA	0.0693289839165438	-3.36314913773339	-0.138449807767018	-0.182420032161537	0.456653435252791	-0.0725380343796714	0.0062805979811613	1.02849025512872	-39.8481894510213	NA	-0.432619126722257	1.08222587342032
"119"	"PI 534148"	13.4885586930755	-39.2533435498312	-1.28181862283713	2.56496917049529	9.89737006809761	12.2610961127392	2.10964185629744	-28.1882421067777	12.2304028630024	1.55008036810573	-2.13700730661967	11.091481598025	5.27856061438325	0.931288229774465	1.70297939284501	0.265520982116584	0.298205011555567	-10.5733816061059	-0.155012214632354	-0.084281115903821	0.509338958301596	0.179182736370433	0.0752030698903599	13.0479688292671	-32.0269392987653	-1.69101404614363	3.66584949844254	10.3408763699922
"120"	"PI 534155"	17.2072132444487	-49.241237753336	-1.52825692986907	3.31537843155398	8.34380036883153	19.1381441885178	0.865096215737213	-50.9360716874485	8.37082569390548	2.59825545651912	-2.49500243794463	9.16392505651994	5.79701680178436	NA	2.04804729937125	0.949447594315492	0.511080719074391	-5.41502197161225	-0.112059408199624	-0.216957024323893	0.521907185379782	0.148701303488947	0.067342561142583	17.8131327995458	-48.9432963154363	-2.00598611659121	4.34604168105968	8.63656372012024
"121"	"PI 534157"	16.7417233220648	-44.9175978544141	-1.15887351622074	3.24020252085024	12.0335797854155	16.3596771354639	2.5885625789862	-48.0069110877181	12.2987571085369	3.22567226437585	-1.63966911585143	10.6997755495881	3.89150393111432	0.538553142010836	-2.92785473582318	2.76272934165902	-0.0953764178030452	2.15822764738176	-0.139406342904356	-0.221229079699705	0.719935665790563	-0.00358433257961989	0.00135033137443791	16.326465560697	-44.5532305126036	-1.42287997747951	3.39185946055742	11.3056610664504
"122"	"PI 534163"	16.7304740096636	-59.0683861786965	-0.43951503399954	0.913918788899376	13.7353786592332	16.5346875850493	2.73579887426091	-54.2658954515815	-2.11539407613033	1.19601303591698	-2.27670418395166	10.0047888509589	1.44601896185535	0.529519244716384	-1.36864518872137	1.96167457234417	-0.0107589816485353	0.294731077022451	-0.137270568632675	-0.169862458800465	-0.132096601180247	-0.0168428751017323	-0.0616074831750794	16.7546852007292	-55.2805414096779	-1.28950647032427	0.99213567504865	12.0011697870559
"123"	"PI 542406"	20.8313599946932	12.0012368974302	0.871245010703507	-0.928161103772755	-0.305935886477306	19.4037040746449	2.4127544888066	29.1701739160698	9.01470598993086	0.201192749784154	NA	-0.892544309494577	-0.159404356107351	NA	-4.17973075428743	NA	0.637627313461785	NA	-0.144655944542583	-0.0206296074228456	NA	0.00959685934752808	0.033091932693457	20.308239956974	21.5234558492445	NA	-0.734900235468036	-0.608192270409737
"124"	"PI 542718"	5.18838862990261	3.66162217631183	-1.48098365130075	4.35224788056941	4.74775386453019	6.67901242734514	-1.26152609134764	-23.2072471839253	6.72631932594294	2.10169877271738	-1.2367286355258	5.81824921181774	5.10406078572551	0.804252623750161	-2.39346800044082	2.31633232610854	-0.118010448335014	0.87680929131005	-0.13590906670283	-0.305081296663778	NA	0.00441838528442567	0.0842574515693588	5.79209346675497	-8.75931280342832	-1.43755879490431	4.54779744163466	5.18052747035192
"125"	"PI 548797"	15.4720619496423	-41.155145573507	-1.03510538254921	2.89478877941731	8.66175539477431	15.0603063120889	1.43705924314889	-33.8695178295533	11.0706052394945	1.27792440580779	-1.79128411217179	9.45945735432736	4.57019640274739	0.48027688608042	-3.36293297491664	2.31267371471667	-0.191669815608472	4.37420847546571	-0.141832018307739	-0.119901355533449	0.492725788663562	0.0845917948960692	0.0660155492085869	15.1313024410241	-35.6728204711819	-1.40523956281597	3.53097278988596	9.00263986806047
"126"	"PI 552861"	7.35944909227315	-41.1121697607538	-1.46657168220833	1.3612568508356	3.2352783379606	11.7149246163279	0.922999076682948	-37.4651843915421	9.57620435522531	2.65231248981314	-2.07057054766043	4.18943385600046	3.90718840032178	0.591619860175249	-2.09557804630136	1.90723157405424	-0.143354756133245	2.57357835678929	-0.0949266171223211	-0.152739779171269	0.803774225986804	0.183953348749379	0.0846594460984408	9.03575353273971	-37.7490390203313	-1.78293237360069	2.48517584103275	3.5980861181058
"127"	"PI 561072"	13.4877579572846	-46.1365086598194	-0.600181426634752	4.47478442158164	13.27955582275	15.9266804372899	1.09223366335256	-41.3298699889469	17.9133726283675	3.19730137914493	-2.38647469729291	11.2756171969614	4.62175714537118	0.395574871661231	-1.22342217791139	2.67876771635122	0.168525184942876	1.6341922399829	-0.110963783530811	-0.149026229231509	-0.117545002188195	-0.0415124753533045	-0.0164932277515412	14.4926841359866	-42.3466492409218	-1.49953462826568	4.3038335355548	12.2168563146711
"128"	"PI 561073"	22.0456541933094	-15.7781707588341	-0.908816306179109	2.97945295089147	9.05830430641994	22.3071755612214	4.11771531779851	-17.0299991497912	6.46423254649602	2.02802300454047	-1.07137536063768	12.130587312452	5.27438653830162	0.414443492313386	-5.61449282523088	3.06584420724379	-0.278928476085259	3.822374065671	-0.124339742770077	-0.160309223147839	0.799804471264766	0.136998023164052	0.133274326788657	21.9915003082545	-15.5639061640724	-1.00018604037834	3.88437767716308	10.4570719927105
"129"	"PI 561472"	21.2709991847844	32.2667419431723	-1.34671527834544	2.07865478382056	5.16267750896501	20.0931954775625	2.27755829968743	35.3045737628578	18.7935966641614	2.80276196205973	-2.18125067415217	5.71759556716683	4.2052304687807	0.46716454495707	-5.46166878104063	2.88403291852807	-0.161638920787441	4.74849485983619	-0.141212049683075	-0.0951462791035031	0.550889657997646	0.132829838042096	0.0656163296668852	20.5822607865799	35.5177089516212	-1.79189126067842	2.99120982516214	5.28369902962611
"130"	"PI 564163"	8.94859374893642	-34.6921923308515	-1.30966731582097	1.46081803338051	5.66544813662522	9.5162328834482	-0.0398788579081324	-28.5289172571888	19.4898854077393	1.82737070286711	-2.27063330104926	5.42016508617517	2.89857355269526	0.401023051545316	-3.67616063697628	2.20524993331041	-0.0584977340026975	3.58824850720931	-0.141143801041425	-0.122869180757196	0.440452963128184	0.0731471403809073	0.0378768377262787	9.16132045871794	-30.0381771521145	-1.79348124846975	1.96984686201464	5.49350116514725
"131"	"PI 564164"	15.2227241680177	-54.0723495182557	-1.38363374440171	0.383879708299526	4.62563316957877	18.2942069296383	2.46075350152973	-46.6834229104882	3.50793440425497	1.39159800336175	-2.31902281705249	7.40690960917466	2.27746736503459	0.68556428931217	-1.66346009861067	2.53905383138955	-0.0467999158189003	0.0821712186721093	-0.101253258354158	-0.134698479444418	0.486767638744921	0.131963845678043	0.143611956663268	16.454925473005	-48.8536641946418	-1.85171272564268	1.09489353743629	5.80762082078889
"132"	"PI 564165"	21.9524967064016	-50.706399321605	-1.42707175632913	2.62126693060261	9.6488879062207	22.5670243954649	1.88841588931176	-40.2582094256716	4.9482278365544	1.19898490557513	-2.3143448690464	11.5888283620821	4.01437108013334	0.944745696815344	-0.368456697224175	2.39130942585714	-0.0334435267574824	-1.96731915062083	-0.12061636836167	-0.0999380841891874	0.543902373295296	0.0617109607780063	0.0976757890463346	22.2627817598135	-44.4492320528337	-1.854686918054	3.0925937121233	10.3812445498394
"133"	"PI 565121"	16.0227753168239	-17.26125025078	-1.38592789760202	3.08422969665817	7.44609647179256	13.1616003317736	-0.148546875425508	-24.4945619132071	14.5531750406097	3.37943958832662	-2.29306094483052	8.9327162597494	6.28787493986107	-0.0509241480860938	-5.97367981397943	2.51714507356924	-0.224304075397949	3.12739108153438	-0.169480138460002	-0.206549428520866	0.510202667120631	0.212857082002643	0.0901904248341126	14.6699092034765	-19.5557874658941	-1.84558316991024	4.41533014794084	8.04302015936493
"134"	"PI 574455"	17.9620281919421	-64.8680987741812	-1.23150100592002	3.03441863463654	11.5550906629116	18.1794736507187	0.726799260627027	-63.2053748407873	21.7568132938473	3.52324826811132	-2.23151188278675	15.8408259608077	4.46271430938388	0.243563720235744	-4.43661514365863	2.56581959011146	-0.0123328040645939	2.1973618507384	-0.130631536770209	-0.217334499357438	0.388262542935085	0.0625368217337522	0.157788515304646	18.1539243844878	-62.6483558273836	-1.75108162844347	3.56577242663331	13.7252552014513
"135"	"PI 576130"	18.2573811229464	NA	-1.33035233513462	2.46272246616686	2.25710787792432	21.9884197174496	3.21386616522213	NA	5.39545054576351	2.00801366353704	-1.72468596800966	4.89739712248228	4.92734422791657	0.519738519366041	-2.61995619811318	2.79870238408418	-0.0409132851286703	0.577362581591602	-0.090266878378287	NA	0.880305816956015	0.158530485409591	0.151091370342377	19.8419025230634	NA	-1.55297855955909	3.39958181232568	3.41361450306389
"136"	"PI 576332"	5.58459677760386	-50.764111613565	-0.925327553547208	0.586676333007042	5.99543374646348	8.35199678256345	-0.293798396813618	-48.7872980532694	14.7205080223335	1.28839178311957	-1.93503619833676	4.16140452347615	1.98116096099216	1.03020317428789	-3.24659625468973	2.36577227019375	0.013887356454505	-0.452468827338722	-0.118244972604909	-0.183873893370209	0.313247531990422	0.0753716014611655	-0.0148542141335061	6.68359060337404	-48.4896862281236	-1.41646808178877	1.0962008226259	5.03473152564065
"137"	"PI 576333"	10.9040803092279	-47.8712178959908	-1.285456476173	1.25312228238719	5.94030985222371	14.8280662883576	-0.200888780806318	-49.4988197986711	2.19090205824814	1.47346855504116	-2.22987380966192	6.31406068523383	3.16466611912898	0.664026541233974	-3.19132438951197	2.48836947189188	0.0674287000993871	3.48800959573546	-0.0961046838887626	-0.213448766645163	0.444799793306721	0.122248399607406	0.0579560234897252	12.6233026085842	-46.8745093212328	-1.72903994567826	2.0019851252335	6.09740707701605
"138"	"PI 576337"	7.51507746464937	-31.9995689157675	0.134803732550431	-0.41943136913479	2.68325912204144	10.2867709073495	0.476070590478133	-34.9199974450731	14.7278990049359	0.385234642513241	-0.901694197565443	3.35386729640048	1.18374258993088	2.40127818496449	-1.29086352900414	0.943640055957934	0.308981241913781	-4.72521937361431	-0.115234829915438	-0.195955818340187	0.183882089218709	0.109708927270912	0.0759061035283374	8.80050128039629	-31.1925970722487	-0.37457497834876	0.164651737395355	2.92250226467141
"139"	"PI 576339"	4.8735830084365	-29.2260057917311	-1.3507865855381	0.966988567767065	3.90428948757228	8.46909511112287	0.654915997603491	-32.2856564162923	3.17198212583441	2.32444076329023	-2.48643435118812	7.3198239112328	2.90585970113454	0.565402203602055	-1.03005200952946	1.45836943858191	-0.0864379122934533	3.23086192575946	-0.108273717992028	-0.192656531273975	0.318940050811771	0.128690042272148	0.169707393112106	6.3862963982986	-28.8152023697581	-1.92943971840026	1.69593123320931	5.30748716518337
"140"	"PI 576340"	12.6199978688878	-9.64742632769677	-1.44387811017882	1.4709390095559	6.58146166209254	14.2123758390428	0.603558913197744	1.3294818832241	3.83976655088177	2.51447289677043	-2.43073354398555	8.90745100848463	2.57068403701069	1.05437391600992	-2.74027075974031	2.82916246771387	-0.0513476443822232	2.46797628811989	-0.122410847903169	-0.0673436133253211	0.468245804994562	0.0398593699151243	0.119828015945537	13.2678835223565	-2.49783897187946	-1.95391880721935	1.80290830340589	7.33284020163081
"141"	"PI 576345"	15.8830481053735	-2.87019948151901	-0.907089296296515	1.97286992902902	6.98438841479679	14.0145617875967	3.30105585523065	-5.74526967866683	-0.0125439467365831	2.03233212158692	-2.05226481507983	6.95367216727877	3.63914253066184	0.414332634978586	-1.04573418377104	1.3839216757078	0.0591822377038204	-2.00742672281049	-0.15816362888446	-0.157313544289745	0.231744634163676	0.0910395747362654	0.0431266662650174	14.9194688412657	-2.60011051687955	-1.4696600016309	2.5929116365768	6.93561727346575
"142"	"PI 576347"	-1.54002754463051	-52.0482996252693	0.586762474878964	0.361952046568299	3.91879462883228	-0.558993674405344	-3.23590894354541	-48.9443681373986	3.76563836833612	-0.316437182244487	NA	0.310487256585752	0.16936723968776	-0.18841850833745	0.729389675501844	NA	0.332244935888833	0.224771650158763	-0.156788015470593	-0.174938209638803	NA	-0.0977897669566291	-0.0786629450334705	-1.18672321924038	-48.8717140543069	NA	0.0844041911129204	2.09788786389051
"143"	"PI 576348"	11.5579126154492	-39.396724212614	0.56315908499958	-1.7883618507481	0.791650345300095	11.8732650504941	-0.551736313154661	-29.2083599227418	13.4222428697436	-0.0487703474968445	NA	0.331998823648863	-1.18626181017001	NA	NA	NA	NA	NA	-0.139717002772963	-0.0921913875879042	NA	-0.013303013944894	0.0366939486097219	11.5810571499868	-32.6910486010359	NA	-1.5587071964243	0.691766326014813
"144"	"PI 576349"	10.0548580739752	-38.356588408601	NA	-1.76117648467602	2.59374689916271	9.67348190555884	-2.58414319665404	-43.212850888682	12.2694455260249	-0.822139571781696	NA	1.13337541038653	-0.740810199568373	NA	NA	NA	NA	NA	-0.151079602394984	-0.224010866210945	NA	0.046980492295492	-0.0028707752432709	10.1437514724916	-39.4623128091777	NA	-1.396014743207	1.97471620573793
"145"	"PI 576350"	0.772083159046988	-35.7102517293864	NA	-2.49735341157061	-1.43909612207718	-1.2221237435807	-3.02431330446608	-47.4691347917791	4.71694053058814	-0.110481631053869	-1.47823045158201	-4.19032476042363	-1.26086333509875	NA	NA	NA	NA	NA	-0.193839167518949	-0.278382636928725	NA	0.0873645148954983	-0.059666942088173	-0.0300023647755277	-39.7184775177998	NA	-2.1088512575244	NA
"146"	"PI 576352"	7.31787984668945	-60.4739815594305	-1.27254837669086	2.24036438408348	6.32615290196346	12.9229121566898	-0.89946560992966	-53.1767280469882	5.39577411472981	1.10218850022954	-2.24441698600695	7.89580994179509	4.08789460051439	0.25265998991548	-1.4785919473441	1.97831861378562	0.104018941076012	2.68174569068385	-0.0787629989358421	-0.145148783366459	0.420513841521937	0.105374221503075	0.0961859796373944	9.7500344705552	-55.9047784407994	-1.7624772827043	2.86939574269104	6.91588496745887
"147"	"PI 576359"	14.1649436868611	22.1050897558823	-1.05371663243773	1.11025235653849	3.84502914107998	20.5885955599288	0.552398106952196	19.6692998925627	-0.363457035389873	1.12226936486294	-1.94073893542688	2.7390326016916	2.22737711140158	NA	NA	NA	NA	NA	-0.0625799460278567	-0.132189237401989	0.415988388017434	0.0430946272757215	0.00981595913470679	17.1632836760505	22.483695373652	-1.49394677251102	1.46787719958547	3.2397076317115
"148"	"PI 576364"	6.39775239673042	-43.3906933553871	-0.422861772499882	0.162573772444346	4.23410162364464	6.57617818009277	-2.41261648278599	-38.9468629646422	6.89158784658067	2.36498326033881	-1.02296147536713	3.27431277371862	1.02015162699904	1.10466250200082	-2.69665225043228	2.33619450288399	0.0856337140528615	-0.913070373889464	-0.150983888688384	-0.148598152655412	0.427039602800312	0.0184323201784428	0.0147937222681538	6.42264852327612	-38.9389129717539	-0.724033200598201	0.35751719576487	3.67528510078121
"149"	"PI 576366"	1.13939249378816	-55.7430626464721	-0.747605872446217	2.54570132523244	4.82887571822849	4.88698685246688	-0.13234754706991	-51.54308718909	6.11786277455924	1.6163019266215	-2.14255156542361	4.18711847069746	3.18348648886579	1.0955255236368	-1.92213946082196	2.29909925857055	-0.000711875938062093	-0.80270748807186	-0.111832094557708	-0.170254762162679	0.0801714894962036	-0.00500689857889316	0.0253839895654522	2.79261362303245	-51.2518179626767	-1.41897574218359	2.77878119267375	4.51656475057078
"150"	"PI 576373"	10.0196090458334	-52.6977886019386	-0.991422873162484	1.33335613673338	5.38477213248443	12.1537475975331	0.028881807592713	-46.7435667695	10.6142374220346	2.51151483425911	-1.85861741275897	5.74440209846922	2.58132799094719	1.30392212774693	-0.633285048867996	1.50971614540387	0.17485213422874	-2.05536973075692	-0.119609536484293	-0.147312347474583	0.412295316861749	0.0551709613885255	0.0585635020593449	10.6832298314859	-48.3782541037661	-1.47351534565851	1.75899273953893	5.4133804561548
"151"	"PI 576375"	11.0143095298354	-28.7562317482912	-0.691836623806409	3.36759975327989	9.48019454941778	12.7246789314865	-0.0538068712996451	-21.7429977899809	16.1360351647638	2.0757048007995	-2.19313234138742	9.58249358480795	4.77166347088969	0.751404062234411	-1.5519915920733	1.7994394543849	0.0749224248107386	-1.78948292322177	-0.123383645878725	-0.110029657655582	0.0232660351850937	0.0588038895536754	0.043876406801628	11.5869249203906	-23.5385991911613	-1.43244180407561	3.89635569671739	9.50592169301869
"152"	"PI 576376"	10.1110300292553	-55.0578932994913	-0.786450491766971	4.35800301231803	8.80313408220052	11.712066228898	0.336911914051647	-49.5473475001473	5.65239069939732	1.13459762270428	-1.78599738971781	8.75021818758221	5.76193542235089	-0.209178033212937	2.2396594227853	1.06803587515306	0.171197885582424	-0.164928083269267	-0.126148419431201	-0.155495739921933	0.295252977974743	0.0543356476130803	0.0400930798407873	10.9770234566024	-50.9434495473533	-1.28406402225365	4.78819935693335	8.71522255641506
"153"	"PI 576380"	12.748053196874	-17.9877185397556	-1.3765241796876	4.09778301350511	10.7907254136431	16.5963688714528	4.06521586237018	-13.4783599518659	8.23728950819476	3.22081181017921	-2.39395952810965	10.7956474649117	5.04883633575586	0.378453302012824	-2.79919558342589	2.42015861325327	-0.102828137369177	0.144980019575964	-0.0948737384521444	-0.119889867703019	0.419053979182612	0.0200678724441961	0.0394716422416129	14.485335663595	-14.5182845809277	-1.88993567395252	4.37856605540679	10.7250948132225
"154"	"PI 576381"	16.7453403651284	-60.5262448055593	-0.533953432776745	6.14854046167985	12.8937636281802	15.9052612681092	0.31334078071968	-68.8433359268319	-1.15191637679464	1.36652485197519	-0.903477373855307	14.9283597128716	6.74829868958248	1.09062563031096	-0.0185745362382342	0.993702088334027	0.542862320327591	-4.31171766104243	-0.14469629837165	-0.31637912350409	0.559092289763108	-0.00635251843488376	0.0917106046431925	16.1052897728439	-63.915859558023	-0.693733910582792	6.29496411343135	13.7627778737072
"155"	"PI 576385"	2.284749174179	3.31415867244297	-1.05343967092888	1.896642458517	4.20658076791134	4.21739926755217	-0.645423052289462	-5.75741434843975	12.1760876335678	2.35490233345447	-1.59439916303004	4.7082398674448	2.91243145076459	-0.138285823890385	-2.30930466802128	1.78433173238618	-0.148527828550223	2.80972749328392	-0.135251067205239	-0.190998270707657	0.634133835332095	0.0303401288024413	0.0659479412548863	3.08889824629886	-0.192227988039912	-1.35898648685091	2.18763752470817	4.2596886710364
"156"	"PI 576386"	19.3624147246336	28.1274616796407	-1.49118399627354	-0.659550145803117	4.32791785154119	21.6564018176124	0.0805627075783634	14.2273497842389	9.25808921686211	0.831399631048352	-1.72719579146305	7.90678299280528	2.3956609096509	1.24531537706377	0.69368423596537	2.29993342549985	0.243800493733654	-4.50646302755925	-0.105274692028015	-0.191494364610119	1.14151950728431	0.293451200630785	0.172893520098065	20.6204775162898	22.301952644559	-1.71443052778209	0.43441264297076	5.73259053974875
"157"	"PI 576387"	9.21160770318825	-34.6723884075016	-1.13465571168375	1.91137004698487	5.27392485134912	7.49058252616533	1.80911630788264	-31.726660552178	12.3207420802347	1.87139556105089	-2.038539511537	6.07313539621657	3.61763507516591	-0.0281029725275386	-3.76687758246561	2.14516530828849	-0.189153690395563	0.925904897809391	-0.169660083742187	-0.150328302348738	0.427159301799184	0.0953338129879327	0.0736107574266518	8.46580109368277	-32.3529404400791	-1.62569757185095	2.58002927509995	5.4804401846802
"158"	"PI 576390"	4.143040983066	-34.2283576829367	-0.744019631793093	1.81107620458915	1.29110972282324	5.65411866854	-4.09460628622747	-25.593411112398	-5.48657087862748	1.40300080769716	-1.45077975239865	0.727708426722711	1.30665388164018	0.672691521239556	0.220300666108881	2.06262077403694	0.195989848330357	-0.53225474106282	-0.137555053819762	-0.101354382606136	0.443125218746458	-0.11396690233731	0.0319368290579208	5.02950985811385	-28.8718026901866	-1.1131758606712	1.56891295415979	1.06178475398606
"159"	"PI 576393"	4.2675365160377	-41.1986784233359	-0.609015090961564	0.785897508070893	0.927077301066426	5.60907435813981	-4.09638259680582	-44.7645044139474	6.50554926901399	0.840142125960074	-1.44179549339234	1.29761754213055	2.31340384603522	0.995078110552793	-2.46243869839341	1.80747210448495	0.225924404813786	-1.35013610815237	-0.139614372374971	-0.218097592199603	0.351589072858298	0.0878045596459711	0.0693141345661629	4.84046415944053	-40.8058012832547	-1.02555557371501	1.31630392065657	1.01030192832797
