Taxa	SDW.HN	SDW.LN	SDW.NR	SFW.HN	SFW.LN	SFW.NR	LC.HN	LC.LN	LC.NR	PH.HN	PH.LN	PH.NR
PI562730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI564163	0.723581031369807	0.139347844144034	4.1926245132425	7.16521519855312	0.709555860447626	9.09816928864898	5.31573380437932	3.58477580921627	0.482863667711897	38.7643734576441	19.2973316203106	1.00879449140234
PI564164	2.17946434960076	0.100000002437732	20.7946429647126	19.79084798327	1.00675726444979	18.6580135869057	6.7499999999922	4.16666666666663	0.619999999998142	48.2961411031214	22.1372357997119	1.18166990405143
PI564165	0.864182499418463	0.2	3.32091249709232	10.1059056093781	1.26666666666667	6.97834653371953	5.49999999969675	3.66666666666666	0.499999999917298	39.0372504310956	20.6333333333333	0.891950747872165
PI565121	0.451691466708556	0.15	2.01127644472371	5.17036632462499	0.850000000000002	5.0827839113235	5	3.00000000000006	0.666666666666633	34.1106152147914	15.1499999999999	1.25152575675192
PI566819	0.680849166084942	0.0999999970638229	5.8084918607588	7.32257227601141	0.762077836208249	8.60869340124781	5.33333333303008	3.50000000000006	0.523809523722854	35.7039170978238	19.9902301271903	0.786068337915733
PI576130	0.407374189361535	0.100000002114517	3.07374180747539	3.02997517245515	0.698569966182744	3.33739685233264	4.66666666651114	3.3333333333334	0.399999999953314	18.0165233233691	19.282040071304	-0.0656318907778992
PI576332	0.604034631382529	0.299999999946666	1.01344877163305	6.98296199512851	1.3	4.37150922702193	6	4.28732635747795	0.399473587900489	40.3380357933494	21.4666666666666	0.879101046274046
PI576333	0.366666666666487	0.200000000011742	0.8333333332248	4.96666666663338	0.933333333333333	4.32142857139291	5.5	4.23489725013378	0.298732808647543	34.7333333334003	17.1666666666664	1.02330097087772
PI576337	0.750257812647939	0.0999999970638228	6.50257834676839	7.14408466818367	0.445411169541582	15.039302910918	5.33333333354712	3.33333333333334	0.600000000064133	37.4539953804598	16.456896793857	1.2758844422261
PI576339	0.477855653764412	0.133333333656548	2.58391739454528	4.90499994960833	0.784536744108919	5.25209715980793	5.49999999969675	4.16666666666666	0.319999999927222	25.9889631532893	19.9453652863048	0.303007630105138
PI576340	0.666666666666667	0.100000002114517	5.66666652569887	4.43333333333339	0.765236632849411	4.79341492947818	5	4	0.25	26.3666666666711	15.082040071304	0.748216192372934
PI576345	0.389357529784491	0.100000000088561	2.89357529439672	4.93625784171615	0.866666666666666	4.6956821250571	5.5	3.91363797161169	0.405342047449275	43.988496563447	23.4666666666666	0.874509796737804
PI576347	1.02043348747692	0.1	9.2043348747692	11.6490952933226	0.833333333333332	12.9789143519871	5.83333333300668	3.50000000000001	0.666666666573332	39.5172702624093	19.6333333333332	1.01276418993597
PI576348	0.6975158327518	0.100000000334957	5.97515830415422	5.57257227604477	0.584536744108918	8.53331391431985	5.83333333303008	3.40156391680044	0.714897463551706	37.937250431092	25.9453652863048	0.462197583747918
PI576349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576350	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576352	0.676453058482399	0.1	5.76453058482399	5.09359258322681	0.700000000000002	6.27656083318114	4.66666666651114	3.50000000000007	0.33333333328887	32.9588449676347	14.8999999999999	1.21200301796208
PI576359	0.604030427681508	0.1	5.04030427681508	5.56578268566375	0.533333333333335	9.4358425356195	7.16666666702818	4.5	0.592592592672929	34.8862314008088	17.1333333333332	1.03616136580598
PI576364	0.487996350163123	0.1	3.87996350163123	5.08218489311282	0.433333333333333	10.7281189841065	4.83333333353932	4.00000000000007	0.208333333384809	28.6424725196089	15.1999999999999	0.884373192079545
PI576366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576373	1.21367315434595	0.100000000646429	11.1367314650041	9.42576100689699	0.827558438448164	10.3898433862534	5.83333333333333	4.3333333333333	0.346153846153856	33.0183793888666	18.2684052709281	0.80740348701434
PI576375	0.600000000000012	0.0999999999466656	5.00000000320018	6.40000000000007	0.466666666666668	12.7142857142858	4	2.54762776614103	0.570088084751456	30.2000000000021	20.5666666666666	0.468395461912587
PI576376	0.840989862483653	0.100000000023366	7.40989862287147	8.8397572195159	0.866666666666669	9.19971986867216	5.00000000020599	3.77804176449092	0.323436931587157	45.9574264641433	22.8666666666663	1.00979999114333
PI576380	1.53333333333335	0.300000002203078	4.11111107357725	15.4999999999999	2.40057471219329	5.45678716903516	6.33333333333334	3.58030463827836	0.768936996483856	42.6333333333373	23.2521324866095	0.833523585756665
PI576381	0.583827780567157	0.299999998260972	0.946092613171555	7.94761779644518	1.19656522017221	5.64202641231822	5.83333333303008	3.680771392893	0.5848127227606	37.5111616190629	23.2149201781934	0.615821261978685
PI576385	0.27053308330918	0.100000000088561	1.70533083069593	1.90411067177553	0.8	1.38013833971941	6	3.98784612350096	0.504571594335379	28.7897560049336	20.3999999999997	0.411262549261472
PI576386	0.451011756000875	0.166666667401656	1.70607052407165	3.80948542289829	0.927558438448164	3.10700314394389	NA	4.65451279016763	NA	NA	23.6684052709281	NA
PI576387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576390	0.483591145981281	0.100000000646429	3.83591142855208	4.47741800151686	0.660891771781498	5.77481274951804	5.33333333354712	3.16666666666666	0.684210526383305	26.8539953804598	20.3684052709281	0.318414231416959
PI576391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576393	0.747006487679287	0.1	6.47006487679287	8.27409434023032	0.499999999999999	15.5481886804607	5.33333333333334	3.66666666666666	0.454545454545459	30.4850460555325	18.7999999999999	0.621545002953865
PI576394	0.537199749975854	0.133333333333333	3.02899812481891	4.73744400510879	0.899999999999999	4.26382667234311	6.33333333333333	4.49999999999997	0.407407407407416	31.7230893382662	20.8999999999999	0.517851164510352
PI576396	0.433333333333339	0.200000002114517	1.16666664375943	4.73333333333334	1.26523663284941	2.74106567138632	6	5.49999999999997	0.0909090909090969	34.1999999999992	25.8487067379707	0.323083601306861
PI576399	0.685024800041902	NA	NA	6.43703299129164	NA	NA	6.16666666666667	4.16666666666667	0.48	39.2106152147914	27.3999999999996	0.431044350904817
PI576401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576422	0.620090625121739	0.166666657094234	2.72054396441837	6.05643616700328	0.684024913464877	7.85411634544838	5.16666666666667	3.83333333333335	0.347826086956517	32.523039441605	15.0407276194934	1.16233152174459
PI576425	0.60403463138253	0.333333335394517	0.812103882942353	6.51629532846182	1.06724137885996	5.10573714394639	6	3.45399302414462	0.737119895164206	46.0380357933489	24.5854658199428	0.872571222791499
PI576426	0.456024196451154	0.0999999999466655	3.56024196694372	7.00292450838286	0.949999999999999	6.37149948250828	4.25	3.54762776614103	0.197983633052625	28.4384965634477	18.9999999999999	0.496762977023571
PI576428	0.651691466708564	0.333333331865245	0.955074408736358	8.09369965795833	1.22989855350555	5.58078638672194	4.66666666666667	3.16666666666672	0.473684210526292	36.2439485481245	23.8815868448601	0.517652440081681
PI576434	0.900000000000003	0.100000000334956	7.99999996985399	10.8666666666667	0.996565220172197	9.9041199178003	6.33333333333334	4.76672354015335	0.328655475817587	43.5666666666703	18.688021588243	1.33126157635001
PI576435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI576437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI585291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI585295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI595699	1.0052344676214	0.166666666666666	5.03140680572842	7.52995916623823	0.999999999999998	6.52995916623825	5.5	3.99999999999998	0.375000000000007	39.4898152869373	20.8333333333329	0.89551113377303
PI595702	0.54098986248384	0.100000002526292	4.40989848816857	5.2230905528826	0.873423931116454	4.9800176830582	5.33333333353932	3.32117945683429	0.605855209830484	34.9574264640818	15.2705691330452	1.28920259353233
PI595714	0.588375517015708	0.133333335447851	3.41281630763547	4.00860144189528	1.03791753754772	2.86215792380421	5.16666666702818	3.99999999999996	0.291666666757058	16.6002825314759	24.768844475922	-0.329791805685034
PI595718	0.391354325935154	0.100000000334957	2.91354324624285	5.1497634357517	0.596565220172197	7.63235613076008	5.16666666654648	4.23489725013378	0.220021729307191	30.7428761824261	18.7213549215763	0.642128804843876
PI595720	0.560228850003182	0.100000002203078	4.60228837660904	3.02460042133233	0.937917537547721	2.22480420745778	4.83333333317781	3.58030463827836	0.349978234115292	29.8255615309628	24.068844475922	0.239177126297015
PI595739	1.10199679615068	0.199999999946666	4.50998398222275	12.3135055940356	1.3	8.47192738002738	5.83333333321314	3.95399302414462	0.475301877770784	42.9210462856479	22.4499999999997	0.911850614060065
PI595740	0.433333333333332	0.133333331865245	2.25000003578464	4.70000000000005	0.929898553505547	4.05431477689896	4.66666666666667	3.83333333333335	0.217391304347822	28.7000000000043	22.4482535115267	0.278495896585784
PI595741	0.651036915360791	0.266666666666667	1.44138843260296	5.99154369256063	0.566666666666669	9.57331239863636	6.00000000036151	3.66666666666663	0.636363636462246	32.4046107896692	19.8333333333329	0.633845922168231
PI595743	0.423029100027335	0.133333333410152	2.17271824837708	5.62048974955691	0.900000000000002	5.24498861061877	5.49999999984448	4.14126250813739	0.328097407261006	35.7024721927003	19.5333333333332	0.827771613960779
PI595744	0.887363761014654	0.26666666872785	2.32761407808437	9.24911601896371	1.44393177557936	5.4055076392045	5.75000000036151	4.12065969081129	0.395407636593603	41.7862314008703	22.9508999251048	0.820679430315606
PI595745	NA	0.100000002437732	NA	NA	0.706757264449788	NA	5.4999999999922	3.50000000000006	0.571428571426316	31.5000842370101	16.6039024663786	0.897149438259766
PI597945	0.650000000000004	0.233333335459593	1.78571426032937	6.0000000000001	0.931903299516077	5.43843626599005	6	4.23489725013378	0.416799427615501	24.3500000000061	18.582040071304	0.310405095811277
PI597946	0.437363761014841	0.100000001876601	3.37363752807268	3.93244935233037	0.594253704805837	5.61745870581528	6.00000000036151	3.82117945683429	0.570195817322931	35.5528980674737	25.0945105043542	0.416759974708606
PI597949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI597950	0.199999999999999	0.100000000323214	0.99999999353571	2.53333333333342	0.696565220172197	2.63689322976412	4.5	3.99999999999998	0.125000000000006	26.6666666666709	18.788021588243	0.419344050751896
PI597951	1.65297861448204	0.100000000646429	15.5297860379671	13.3083788537338	0.660891771781497	19.1370018843778	6	3.83333333333332	0.565217391304353	44.3905778546394	21.5017386042614	1.06451109241193
PI597952	1.19613101626743	0.13333333544785	7.97098247973603	11.2575146499365	0.74393177557936	14.1324557163449	6.4999999999922	4.33333333333332	0.499999999998205	35.5461411031262	17.6842332584382	1.01004706190273
PI597957	0.803866416642516	NA	NA	6.30411067177548	NA	NA	5.5	3.66666666666665	0.500000000000007	33.5230893382669	21.4999999999999	0.559213457593816
PI597958	1.15297861448203	0.100000000658171	10.5297860689346	9.20837885373387	0.427558438448165	20.53712340974	5.66666666666667	3.23489725013377	0.751730032980906	33.9405778546396	18.9350719375947	0.792471555772237
PI597960	0.923675708830202	0.166666666666667	4.5420542529812	7.40749487273081	0.799999999999999	8.25936859091352	5.16666666702818	3.66666666666665	0.40909090918951	34.5601425887761	23.5666666666664	0.466484126822199
PI597961	0.401550464134324	0.20000000034658	1.00775231719239	4.25553427117314	0.951203410775585	3.47384252722905	5.33333333303008	4.11137509782425	0.297213999241396	34.1419528911055	17.7786986196381	0.920385379242144
PI597964	0.749999999999816	0.133333335447851	4.62499991079241	8.19999999996674	0.671250870881054	11.2159990484687	5.16666666666667	3.50000000000001	0.476190476190473	31.1000000000676	15.668844475922	0.98483047348248
PI597965	0.72395439181303	0.133333333979762	4.42965791227358	6.87250829021847	0.894225105114831	6.68543429490938	4.6666666668066	3.99999999999996	0.166666666701662	28.1114155761166	23.8350719375947	0.179413917848382
PI597966	0.6	0.199999997140641	2.00000004289039	5.80000000000009	0.695411169541583	7.34038947609005	5.33333333333333	3.49519865879685	0.525902775199971	33.0666666666705	16.5235634605237	1.00118253823818
PI597967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI597968	0.842312525188257	0.133333333279999	5.31734394143891	7.40954128151007	0.666666666666666	10.1143119222651	4.1666666668066	3.2142944328077	0.296292780237621	28.9886974575708	14.5999999999997	0.985527223121329
PI597971	0.707656529150508	0.166666663730489	3.24593924970404	5.6230905528825	0.795411169541583	6.06941361676281	5.66666666687266	4.16666666666666	0.360000000049441	35.2574264640755	19.1235634605237	0.843664050209917
PI597972	0.866666666666477	0.200000002114517	3.33333328751785	6.5333333333001	0.871250870881054	6.49879690414915	5.16666666666667	4	0.291666666666667	35.3666666667339	24.3355111425886	0.453294589109333
PI597973	1.02946434960077	0.2	4.14732174800385	8.12418131660337	1.13333333333333	6.16839527935594	5.9999999999922	3.83333333333332	0.565217391302318	39.9794744364577	23.1	0.730713179067433
PI597976	0.580339821012617	0.133333335459593	3.35254858818476	6.3524276735637	0.804584204214387	6.89529255022642	5	3.76672354015336	0.3274135854941	29.0850460555333	19.9021778092553	0.461400171091206
PI597980	0.517678422667529	0.133333333333333	2.88258817000648	4.24281875623164	0.9	3.7142430624796	4.66666666666667	3.66666666666667	0.272727272727272	22.3473844640061	22.1333333333333	0.00967098481955424
PI597982	0.522690863117829	0.133333335459593	2.92018141086879	9.3029245083828	0.810598442246027	10.4766128622281	6.66666666666667	3.93339020682002	0.694890747200082	42.8551632301139	21.8175665917715	0.964250369070799
PI598069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI598070	0.366666666666674	0.166666667313095	1.19999999146719	3.26666666666677	0.460891771781498	6.08770879992071	5.16666666666667	4.66666666666667	0.107142857142857	31.0333333333352	24.5684052709281	0.263139914500559
PI601816	0.889055227723402	0.399999998531911	1.22263807746608	6.9028156769553	1.72989855350555	2.99030085490684	5.16666666702818	3.66666666666667	0.409090909189502	34.5635132822612	24.8815868448601	0.389120135213608
PI607931	0.772698094199862	0.233333333333333	2.31156326085656	9.19646758916401	1.16666666666667	6.8826865049977	5.49999999987981	3.50000000000006	0.571428571394204	41.3257487456611	18.133333333333	1.27899349700341
PI609456	0.541632814480563	0.100000000088561	4.41632814000888	4.01532704645005	0.566666666666665	6.08587125844129	5.1666666668066	3.32117945683429	0.555672234505331	26.3254667067855	18.3333333333329	0.43593454764288
PI613536	1.10000000000001	0.100000002384397	9.99999973771644	9.7000000000001	1.05675726444979	8.17902372315415	5.5	3.70399302414462	0.48488400603026	31.2000000000027	22.3372357997119	0.396770857404169
PI629034	0.955234467621398	0.233333323837719	3.09386217069343	8.76329249957161	0.917358246798211	8.55274837301294	5.75	4.30792917480406	0.334748034770449	47.2898152869373	18.7740609528267	1.51889111289037
PI629040	0.770701298049203	0.2	2.85350649024601	7.7496286617951	1.05	6.38059872551914	4.66666666666667	4	0.166666666666667	45.571369126682	23.6999999999996	0.922842579184927
PI629059	0.568663462817337	0.166666668781184	2.41198073361587	6.84683892736898	1.06724137885996	5.41545489426474	5.66666666654648	4.16666666666664	0.359999999971164	35.7877129523143	24.9521324866095	0.434254686308663
PI641824	0.553423958455059	0.133333331865245	3.15067973411468	4.97310283366996	1.22989855350555	3.0435065310836	5	4.49999999999998	0.111111111111116	30.523039441605	24.0815868448601	0.26748455731935
PI641836	0.703681771103005	0.1	6.03681771103005	5.85052083518694	0.599999999999999	8.75086805864492	5.66666666688046	4.16666666666665	0.360000000051316	32.7437014887272	17.8	0.839533791501528
PI641849	1.06683231431662	0.150000000646429	6.11221539812719	10.4738099783984	0.877558438448164	10.9351709464726	5.66666666665887	3.99999999999998	0.416666666664724	39.7508435631376	23.2350719375947	0.710812158012738
PI641874	1.53333333333334	0.166666668781184	8.19999988327869	12.0000000000001	1.11059844224603	9.80498544166132	5.33333333333333	4.3333333333333	0.23076923076924	30.4000000000025	26.1508999251048	0.162483894897191
PI642791	0.652978614482036	0.0999999970104886	5.52978634002907	6.47504552040048	0.66207783620825	8.77988563623178	5.5	3.54762776614103	0.550331760421044	32.973911187973	15.9235634605237	1.07076206715407
PI642793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI642992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI642998	0.45376682081024	0.133333333421894	2.40325115381634	7.91576195998945	0.933333333333332	7.48117352856014	5.83333333300668	3.82117945683429	0.526579266664274	45.683936929076	23.0333333333333	0.983383658281161
PI651492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI651496	1.40806133790995	0.100000000023366	13.0806133758094	11.7596158833183	0.766666666666666	14.3386294130239	6.16666666666667	4.11137509782425	0.499903686708149	47.5538999874502	21.0333333333333	1.26088272523535
PI653616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI653617	1.25636243336067	0.133333333333333	8.42271825020505	11.0204897495568	0.733333333333333	14.0279405675775	5.16666666651115	3.83333333333335	0.347826086915946	39.0024721926958	23.9333333333333	0.62962975735498
PI655970	0.545695904081991	0.300000002114517	0.818986334119045	6.89765156861112	0.948569966182744	6.27163184005161	4.33333333332553	4.00000000000006	0.0833333333313662	34.4381200302918	20.9487067379707	0.643925826116549
PI655971	1.27472800457662	0.200000000088561	5.37364002006082	11.2596158833182	1.23333333333333	8.12941828377154	6.16666666666667	3.91363797161169	0.575686538049188	34.9538999874505	27.0666666666663	0.291400245841785
PI655972	0.317678422667541	0.166666668781184	0.906070511822731	3.24281875623161	1.03190329951608	2.142560700942	5.83333333333333	4.49999999999998	0.296296296296301	23.5473844640058	20.8153734046373	0.13124967812299
PI655973	NA	0.133333335459593	NA	NA	0.810598442246027	NA	6	3.73489725013377	0.606469896805087	32.3850460555329	17.4842332584382	0.852242850849825
PI655974	0.653423958455064	0.166666668466449	2.92054370839363	5.80643616700332	0.960920371472504	5.04257786532884	4.66666666666667	3.60005687348669	0.296275817483671	36.8563727749383	24.2611771710208	0.519150225693173
PI655975	1.10403042768151	0.266666666666667	3.14011410380566	11.3991160189969	0.966666666666666	10.7921889851692	5.33333333369485	3.66666666666667	0.454545454644049	37.7195647341407	20.1333333333331	0.873488314609659
PI655976	0.851691466708562	0.133333333062394	5.38768601329428	8.23703299129166	0.766666666666666	9.74395607559783	5.66666666666667	3.180771392893	0.781538490734689	38.6439485481253	20.8333333333332	0.854909530310026
PI655977	0.986311947815364	0.0999999999999998	8.86311947815366	9.40837885373383	0.933333333333335	9.0804059147148	6	3.66666666666667	0.636363636363635	39.0405778546401	16.4666666666665	1.37088529481622
PI655978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI655979	0.918358133375225	0.299999990374233	2.06119387613855	8.37036632462502	1.18402491346488	6.06941739944503	5.16666666666667	5.04762776614103	0.0235831376719457	36.4772818814582	15.7073942861601	1.32230000832147
PI655980	0.810058134060615	0.100000000011742	7.10058133965498	8.67312147735379	0.433333333333333	19.0148957169703	5.16666666654648	2.43339020682002	1.12323804545032	42.9749462730956	18.0666666666665	1.37868706308649
PI655981	0.717678422667534	0.100000000323214	6.17678420347897	6.50948542289835	0.596565220172197	9.91160731934625	5.33333333333334	3.33333333333339	0.599999999999975	29.0473844640066	21.2546882549096	0.36663422750023
PI655982	0.890621058479706	0.100000002114517	7.90621039647373	7.20584162355182	0.871250870881054	7.27068513144199	4.66666666680659	3.99999999999998	0.166666666701653	33.0114155761151	26.5355111425886	0.244046719082524
PI655983	0.833333333333345	0.166666667078441	3.99999998764684	7.9333333333334	0.984536744108919	7.05793524802741	5.33333333333334	3.65451279016763	0.459382861562978	29.6000000000028	16.3453652863048	0.810910890122693
PI655984	NA	0.100000002461097	NA	NA	0.873423931116454	NA	6.00000000013993	4.27804176449092	0.402510852030899	32.1345049143791	14.7705691330452	1.17557662300816
PI655985	0.703866416642521	0.166666666936546	3.2231984930166	6.40411067177546	1.12989855350553	4.66786341296446	5.33333333333334	4.62065969081129	0.154236340741406	30.3897560049331	25.088021588243	0.211325329023738
PI655986	0.599997432909935	0.35000000178804	0.714278370984962	5.96162532171211	1.39425370480584	3.27585402940874	6.66666666665887	4.66666666666673	0.428571428569738	33.1692304413884	23.3278438376875	0.421872963149795
PI655987	0.379978588264184	0.19999999972906	0.899892943894705	4.14209946526789	0.933333333333333	3.43796371278703	4.50000000013993	3.680771392893	0.222569814802607	31.9999121395599	24.5666666666666	0.302574442587245
PI655988	0.786757291788404	0.133333333333333	4.90067968841305	6.77310283366994	0.9	6.52566981518882	5.5	3.83333333333332	0.434782608695657	33.1563727749381	21.0999999999997	0.571392074641638
PI655989	1.10000000000001	0.100000000323214	9.99999996444656	10.5666666666666	0.784536744108919	12.4686702006141	6.16666666666667	4	0.541666666666667	35.5666666666715	15.3286986196381	1.32026655029318
PI655990	0.45000000000001	0.166666668454707	1.69999997103381	5.3499999999999	0.894253704805837	4.98264225381264	5.25	4	0.3125	28.800000000004	20.2278438376875	0.423780024757028
PI655991	0.566666666666684	0.100000002191336	4.66666654249114	5.80000000000005	0.900574712193293	5.44033184750937	5.5	3.82853199213018	0.436581961782125	37.7000000000024	25.8187991532761	0.460176353524123
PI655992	1.05636243336067	0.100000000011742	9.56362433236632	9.2871564162234	0.549999999999999	15.885738938588	6.16666666651114	3.73489725013377	0.651094060563587	35.535805526034	17.4333333333333	1.03838272615874
PI655993	0.437367964715857	0.100000000646429	3.37367961888584	6.84962866179512	0.827558438448164	7.27691235272705	6.5	4.00000000000006	0.624999999999975	34.7380357933489	20.4350719375947	0.699922363837674
PI655994	0.737367964715862	0.166666666613332	3.42420778971095	8.34962866179516	1.03333333333333	7.08028580173728	4.66666666666667	3.95399302414462	0.180241502240947	34.7380357933492	22.9333333333329	0.514739932849558
PI655995	0.745719963145155	0.266666666678409	1.79644986167119	8.09008092460632	1.6	4.05630057787895	5.99999999984448	3.76672354015336	0.592896302551632	53.7909687561436	28.2666666666663	0.902982385240954
PI655996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI655997	1.26182815872019	0.266666665275396	3.73185561988806	12.7420445099743	1.06323188683888	10.9842573080252	5.49999999967335	3.32853199213018	0.652380092087828	45.7045035831885	19.1149201781934	1.39103816061596
PI655998	1.01577629741612	0.100000002114517	9.15776275937358	10.0992268370038	0.94393177557936	9.69910675568175	5.83333333332553	3.66666666666672	0.59090909090694	42.0200522910949	19.4508999251048	1.16031404474302
PI655999	0.605234467621406	0.0999999971523834	5.05234484856164	6.09662583290488	0.692077836208249	7.80916208255856	4.16666666666667	3.65451279016763	0.140142860596076	41.2898152869368	28.1235634605237	0.468157310324284
PI656000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656001	NA	0.100000000052275	NA	NA	0.52989855350553	NA	6.16666666665887	3.34743805955967	0.842204861430669	35.3978538253214	20.088021588243	0.762137384700883
PI656002	0.589695766694002	0.166666668833458	2.5381745541651	6.02048974955695	0.906757264449787	5.63958259348508	6.16666666651114	3.84743805955967	0.602798166221005	40.1024721927021	22.5705691330453	0.776759458581332
PI656003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656004	0.250000000000013	0.899999998531912	-0.722222221769094	2.85000000000008	3.79656522017221	-0.24932146961226	4.75	5	-0.05	29.1500000000022	32.2482535115267	-0.0960750792416423
PI656005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656006	0.447014058934994	0.100000002114517	3.47014049482806	4.94268172793198	0.800574712193293	5.17391687827707	6.00000000020599	3.5	0.714285714344569	45.9959230275234	19.5187991532761	1.35649348437521
PI656007	NA	0.100000000323214	NA	NA	0.317870077442252	NA	4.25000000021379	3.66666666666665	0.159090909149221	28.3373287137883	17.1786986196381	0.649562015215404
PI656008	0.830849166085127	0.2	3.15424583042563	9.12257227604471	1.3	6.01736328926516	5.99999999969675	3.99999999999998	0.499999999924195	44.4539170977609	21.3999999999999	1.07728584568977
PI656009	0.730849166085128	NA	NA	8.47257227604474	NA	NA	5.33333333303008	4.5	0.185185185117795	35.4039170977605	27.8350719375947	0.27191757136949
PI656010	1.33333333333333	0.0999999903742325	12.3333346167691	11.1333333333334	0.384024913464877	27.9911746425057	5.83333333333333	3.45399302414462	0.688866564742977	45.5666666666662	13.9073942861601	2.27643451599066
PI656011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656015	1.01866346281734	0.266666668792926	2.81998795510646	10.3135055940354	1.19856996618274	7.60484234131306	6.24999999987981	4.43339020682002	0.409756350854306	33.8877129523165	18.082040071304	0.874108940068987
PI656016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656018	1.16666666666668	0.100000002114517	10.6666664199732	9.56666666666671	0.500574712193293	18.1113662628899	5.33333333333333	3.50000000000001	0.523809523809519	34.8000000000022	17.1521324866095	1.02890223866742
PI656019	0.566666666666475	0.233333335198192	1.42857140916085	5.89999999996674	1.19425370480584	3.94032379905906	5.66666666666667	5.32853199213018	0.063457379074741	29.6333333334005	30.3945105043542	-0.0250432449255815
PI656020	0.826014662525734	0.100000000011742	7.26014662428743	8.28012354417415	0.766666666666668	9.80016114457496	4.66666666687266	3.43339020682002	0.359200785743165	42.4680416788675	23.5666666666665	0.802038543657757
PI656021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656022	0.685024800041897	0.266666666666667	1.56884300015711	6.37036632462499	1.26666666666667	4.02923657207235	4.66666666666667	3.66666666666663	0.272727272727286	34.7106152147919	24.1999999999997	0.434322942760014
PI656023	0.381860922085996	0.2	0.90930461042998	3.14872436560965	1.3	1.42209566585358	5.66666666636342	4.33333333333335	0.307692307622323	22.5179682284293	23.2333333333329	-0.0307904636256936
PI656024	0.666666666666677	0.0999999905161276	5.66666729892499	7.30000000000012	0.817358246798211	7.93121226658687	4.66666666666667	3.24697130494502	0.437236805745559	42.0333333333363	21.7740609528267	0.930431508591857
PI656025	0.866666666666666	0.199999997075565	3.33333339669609	8.10000000000011	1.06207783620825	6.62655967750736	5.33333333333334	3.43339020682002	0.553372326495051	43.8666666666711	26.1902301271903	0.674924827068602
PI656026	0.738111910144443	0.100000000088561	6.38111909490764	8.72524738288772	0.650000000000002	12.4234575121349	6.49999999967335	3.74697130494502	0.734734394975231	24.9313213930778	17.6999999999996	0.408549231247365
PI656027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656028	0.520090625121734	0.10000000178804	4.20090615822306	5.6064361670033	0.860920371472504	5.51214253115436	6	4.5	0.333333333333333	36.8897061082721	28.2278438376875	0.306855256830491
PI656029	0.840989862483838	0.133333334850434	5.30742389686131	8.65642388621586	0.894253704805837	8.68005370254001	5.66666666687266	3.84743805955967	0.472841558239718	43.4907597974138	22.2278438376875	0.956589227231966
PI656031	0.655492280269339	0.0999999971523833	5.55492298935247	5.1073771677552	0.510411169541582	9.00639772899624	5.50000000021379	3.41363797161169	0.61118432767405	34.4771440007256	17.1735634605237	1.00757076887258
PI656032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656033	1.11638927727608	0.100000000088561	10.1638927628739	9.94097212346757	0.733333333333335	12.5558710774558	5.83333333332553	3.74697130494502	0.556812918643668	36.1206508910597	21.9333333333332	0.646838186522489
