species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild	total_snp	abs_load	abs_per_total_snp	abs_per_1k_snp
maize	[792]Ms71:GT	improved	-71461.589104	12621	10	5.66211782774741	5.59556210133887	1.01189437722309	22982800	71461.589104	0.00310935086690917	3.10935086690917
maize	[793]mu4:GT	improved	-80345.26547	14209	10	5.65453342740516	5.59556210133887	1.01053894586429	22982800	80345.26547	0.00349588672703065	3.49588672703065
maize	[794]mu6:GT	improved	-79156.844125	13976	10	5.66376961398111	5.59556210133887	1.01218957298784	22982800	79156.844125	0.00344417756430896	3.44417756430896
maize	[795]N138:GT	improved	-81776.267112	14463	10	5.65417044264675	5.59556210133887	1.01047407574904	22982800	81776.267112	0.00355815075238874	3.55815075238874
maize	[796]N192:GT	improved	-86310.408292	15221	10	5.67048211628671	5.59556210133887	1.01338918478448	22982800	86310.408292	0.00375543485963416	3.75543485963416
maize	[797]N42:GT	improved	-57942.084953	10224	10	5.66726183030125	5.59556210133887	1.01281367763664	22982800	57942.084953	0.00252110643407244	2.52110643407244
maize	[798]N6:GT	improved	-75034.410937	13308	10	5.63829357807334	5.59556210133887	1.00763667277042	22982800	75034.410937	0.00326480720090677	3.26480720090677
maize	[799]N68a:GT	improved	-52843.669525	9282	10	5.69313397166559	5.59556210133887	1.01743736707048	22982800	52843.669525	0.00229927030322676	2.29927030322676
maize	[800]nan21-3:GT	improved	-65008.422539	11455	10	5.67511327271934	5.59556210133887	1.01421683290074	22982800	65008.422539	0.00282856843113111	2.82856843113111
maize	[801]NC268:GT	improved	-29051.198279	5120	10	5.67406216386719	5.59556210133887	1.01402898602618	22982800	29051.198279	0.00126404086007797	1.26404086007797
maize	[802]NC350:GT	improved	-77315.202987	13690	10	5.64756778575603	5.59556210133887	1.00929409476212	22982800	77315.202987	0.00336404628622274	3.36404628622274
maize	[803]NC358:GT	improved	-77177.613932	13692	10	5.63669397692083	5.59556210133887	1.00735080316098	22982800	77177.613932	0.0033580596764537	3.3580596764537
maize	[804]ND246:GT	improved	-74800.041956	13241	10	5.64912332573069	5.59556210133887	1.00957209006384	22982800	74800.041956	0.00325460961919348	3.25460961919348
maize	[805]ning24:GT	improved	-75961.229413	13393	10	5.67171129791682	5.59556210133887	1.01360885558928	22982800	75961.229413	0.00330513381367806	3.30513381367806
maize	[806]ning37:GT	improved	-74493.303162	13173	10	5.65499910134366	5.59556210133887	1.01062216787668	22982800	74493.303162	0.00324126316906556	3.24126316906556
maize	[807]ning45:GT	improved	-74240.481418	13156	10	5.64308919261174	5.59556210133887	1.00849371169726	22982800	74240.481418	0.00323026269288337	3.23026269288337
maize	[808]ning55:GT	improved	-75605.24101	13341	10	5.66713447342778	5.59556210133887	1.01279091730066	22982800	75605.24101	0.00328964447369337	3.28964447369337
maize	[809]niu2-1:GT	improved	-77740.843564	13743	10	5.65675933668049	5.59556210133887	1.010936744912	22982800	77740.843564	0.00338256624797675	3.38256624797675
maize	[810]NN14B:GT	improved	-70562.719378	12492	10	5.6486326751521	5.59556210133887	1.00948440439979	22982800	70562.719378	0.00307024032659206	3.07024032659206
maize	[811]NQ508:GT	improved	-71020.074323	12537	10	5.66483802528516	5.59556210133887	1.01238051203644	22982800	71020.074323	0.00309014020584959	3.09014020584959
maize	[812]NS501:GT	improved	-68992.270452	12165	10	5.67137447200986	5.59556210133887	1.0135486604023	22982800	68992.270452	0.0030019088384357	3.0019088384357
maize	[813]NS701:GT	improved	-20209.633273	3552	10	5.68964900703829	5.59556210133887	1.01681455839386	22982800	20209.633273	0.000879337298893085	0.879337298893085
maize	[814]oh07B:GT	improved	-74201.066438	13095	10	5.66636628010691	5.59556210133887	1.01265363112512	22982800	74201.066438	0.00322854771559601	3.22854771559601
maize	[815]Oh40B:GT	improved	-79386.591014	14035	10	5.65632996180976	5.59556210133887	1.01086001001693	22982800	79386.591014	0.00345417403510451	3.45417403510451
maize	[816]Oh43:GT	improved	-79236.854458	13971	10	5.67152347419655	5.59556210133887	1.01357528903834	22982800	79236.854458	0.00344765887785648	3.44765887785648
maize	[817]OH7:GT	improved	-73298.256413	12939	10	5.66490891204884	5.59556210133887	1.01239318042657	22982800	73298.256413	0.00318926572971962	3.18926572971962
maize	[818]Oh7B:GT	improved	-74432.759804	13133	10	5.66761286865149	5.59556210133887	1.01287641277279	22982800	74432.759804	0.00323862887916181	3.23862887916181
maize	[819]OQ603:GT	improved	-72009.721317	12682	10	5.67810450378489	5.59556210133887	1.01475140494398	22982800	72009.721317	0.00313320053766295	3.13320053766295
maize	[820]P007:GT	improved	-80769.404102	14238	10	5.67280545736761	5.59556210133887	1.01380439616786	22982800	80769.404102	0.00351434133795708	3.51434133795708
maize	[821]P1:GT	improved	-79920.680515	14145	10	5.65010113220219	5.59556210133887	1.00974683684598	22982800	79920.680515	0.00347741269623371	3.47741269623371
maize	[822]P136:GT	improved	-84844.362073	14933	10	5.68166892606978	5.59556210133887	1.01538841374137	22982800	84844.362073	0.00369164601671685	3.69164601671685
maize	[823]P138:GT	improved	-85952.894903	15152	10	5.67270953689282	5.59556210133887	1.01378725392673	22982800	85952.894903	0.00373987916628957	3.73987916628957
maize	[824]P167:GT	improved	-83653.754984	14737	10	5.67644398344303	5.59556210133887	1.01445464828007	22982800	83653.754984	0.00363984175052648	3.63984175052648
maize	[825]P25:GT	improved	-83394.066318	14707	10	5.6703655618413	5.59556210133887	1.01336835498341	22982800	83394.066318	0.00362854248907879	3.62854248907879
maize	[826]P39:GT	improved	-82569.020444	14615	10	5.64960796743072	5.59556210133887	1.00965870186284	22982800	82569.020444	0.00359264408357554	3.59264408357554
maize	[827]P39-chin:GT	improved	-80271.149957	14228	10	5.6417732609643	5.59556210133887	1.0082585375318	22982800	80271.149957	0.00349266190181353	3.49266190181353
maize	[828]Pa91:GT	improved	-78397.921482	13851	10	5.66009107515703	5.59556210133887	1.01153217007505	22982800	78397.921482	0.00341115623344414	3.41115623344414
maize	[829]PB80:GT	improved	-10334.933835	1839	10	5.61986614192496	5.59556210133887	1.00434344935253	22982800	10334.933835	0.000449681232704457	0.449681232704457
maize	[830]PH207:GT	improved	-76560.198946	13506	10	5.66860646719976	5.59556210133887	1.01305398180523	22982800	76560.198946	0.00333119545686339	3.33119545686339
maize	[831]PHBA6:GT	improved	-78534.405436	13880	10	5.65809837435159	5.59556210133887	1.01117604842555	22982800	78534.405436	0.00341709475938528	3.41709475938528
maize	[832]PHG24:GT	improved	-75579.647946	13331	10	5.66946575245668	5.59556210133887	1.01320754729898	22982800	75579.647946	0.00328853089902014	3.28853089902014
maize	[833]PHG35:GT	improved	-80674.595988	14211	10	5.6769119687566	5.59556210133887	1.01453828336536	22982800	80674.595988	0.00351021616112919	3.51021616112919
maize	[834]PHG39:GT	improved	-68296.443791	12054	10	5.66587388344118	5.59556210133887	1.0125656334125	22982800	68296.443791	0.00297163286418539	2.97163286418539
maize	[835]PHG47:GT	improved	-76884.757155	13588	10	5.65828357042979	5.59556210133887	1.01120914538254	22982800	76884.757155	0.00334531724398246	3.34531724398246
maize	[836]PHG50:GT	improved	-78491.858133	13855	10	5.66523696376759	5.59556210133887	1.01245180755157	22982800	78491.858133	0.00341524349222027	3.41524349222027
maize	[837]PHG71:GT	improved	-65919.75497	11664	10	5.65155649605624	5.59556210133887	1.01000692936711	22982800	65919.75497	0.00286822123370521	2.86822123370521
maize	[838]PHG72:GT	improved	-73871.308533	13026	10	5.67106621625979	5.59556210133887	1.01349357107534	22982800	73871.308533	0.00321419968554745	3.21419968554745
maize	[839]PHG83:GT	improved	-79745.734397	14050	10	5.67585298199288	5.59556210133887	1.01434902860515	22982800	79745.734397	0.00346980065079103	3.46980065079103
maize	[840]PHG84:GT	improved	-78565.138736	13884	10	5.65868184500144	5.59556210133887	1.01128032224814	22982800	78565.138736	0.00341843198983588	3.41843198983588
maize	[841]PHG86:GT	improved	-33160.724858	5862	10	5.65689608631866	5.59556210133887	1.01096118385767	22982800	33160.724858	0.00144284964660529	1.44284964660529
maize	[842]PHH93:GT	improved	-78464.741207	13838	10	5.67023711569591	5.59556210133887	1.01334539998031	22982800	78464.741207	0.00341406361309327	3.41406361309327
maize	[843]PHJ31:GT	improved	-77780.996547	13752	10	5.65597706130018	5.59556210133887	1.0107969420886	22982800	77780.996547	0.00338431333636459	3.38431333636459
maize	[844]PHJ33:GT	improved	-80157.042914	14134	10	5.67122137498231	5.59556210133887	1.01352129996472	22982800	80157.042914	0.00348769701315767	3.48769701315767
maize	[845]PHJ40:GT	improved	-72653.815777	12837	10	5.65971923167407	5.59556210133887	1.01146571679007	22982800	72653.815777	0.00316122560249404	3.16122560249404
maize	[846]PHJ70:GT	improved	-44817.96429	7906	10	5.66885457753605	5.59556210133887	1.01309832236151	22982800	44817.96429	0.0019500654528604	1.9500654528604
maize	[847]PHJ75:GT	improved	-76301.08321	13485	10	5.65821899962922	5.59556210133887	1.01119760573747	22982800	76301.08321	0.00331992112405799	3.31992112405799
maize	[848]PHK05:GT	improved	-80999.841123	14353	10	5.64340842492859	5.59556210133887	1.00855076267999	22982800	80999.841123	0.00352436783694763	3.52436783694763
maize	[849]PHK24:GT	improved	-49683.927746	8773	10	5.66327684326912	5.59556210133887	1.01210150842827	22982800	49683.927746	0.0021617874125868	2.1617874125868
maize	[850]PHK35:GT	improved	-47627.742405	8421	10	5.65582975952975	5.59556210133887	1.01077061733913	22982800	47627.742405	0.00207232114472562	2.07232114472562
maize	[851]PHK42:GT	improved	-76568.893316	13493	10	5.67471231868376	5.59556210133887	1.01414517717996	22982800	76568.893316	0.0033315737558522	3.3315737558522
maize	[852]PHK76:GT	improved	-79758.968529	14089	10	5.66108088075804	5.59556210133887	1.01170906125829	22982800	79758.968529	0.00347037647845345	3.47037647845345
maize	[853]PHK93:GT	improved	-77404.631934	13658	10	5.66734748381901	5.59556210133887	1.01282898503851	22982800	77404.631934	0.00336793741119446	3.36793741119446
maize	[854]PHM10:GT	improved	-74147.329533	13086	10	5.6661569259514	5.59556210133887	1.01261621680432	22982800	74147.329533	0.00322620957990323	3.22620957990323
maize	[855]PHM44:GT	improved	-81107.495209	14258	10	5.68856047194557	5.59556210133887	1.01662002296149	22982800	81107.495209	0.00352905195228606	3.52905195228606
maize	[856]PHM57:GT	improved	-78091.862266	13768	10	5.67198302338757	5.59556210133887	1.01365741647839	22982800	78091.862266	0.00339783935229824	3.39783935229824
maize	[857]PHM81:GT	improved	-72074.714861	12742	10	5.65646796900016	5.59556210133887	1.0108846737036	22982800	72074.714861	0.00313602845871695	3.13602845871695
maize	[858]PHN11:GT	improved	-77050.696275	13584	10	5.67216550905477	5.59556210133887	1.01369002904955	22982800	77050.696275	0.00335253738774214	3.35253738774214
maize	[859]PHN29:GT	improved	-51990.390213	9216	10	5.64131838248698	5.59556210133887	1.00817724480927	22982800	51990.390213	0.00226214343826688	2.26214343826688
maize	[860]PHN37:GT	improved	-81411.045264	14361	10	5.66889807562148	5.59556210133887	1.01310609603726	22982800	81411.045264	0.00354225965783107	3.54225965783107
maize	[861]PHN47:GT	improved	-68819.677627	12105	10	5.68522739586948	5.59556210133887	1.01602435875194	22982800	68819.677627	0.00299439918665263	2.99439918665263
maize	[862]PHN66:GT	improved	-65519.84437	11565	10	5.66535619282317	5.59556210133887	1.01247311534039	22982800	65519.84437	0.00285082080381851	2.85082080381851
maize	[863]PHN73:GT	improved	-79958.011327	14112	10	5.66595885253685	5.59556210133887	1.01258081849921	22982800	79958.011327	0.00347903698970535	3.47903698970535
maize	[864]PHN82:GT	improved	-76057.637772	13381	10	5.68400252387714	5.59556210133887	1.01580545813567	22982800	76057.637772	0.0033093286184451	3.3093286184451
maize	[865]PHNV9:GT	improved	-58538.996347	10339	10	5.66195921723571	5.59556210133887	1.01186603145392	22982800	58538.996347	0.00254707852598465	2.54707852598465
maize	[866]PHP02:GT	improved	-65877.089727	11635	10	5.66197591121616	5.59556210133887	1.01186901488617	22982800	65877.089727	0.00286636483487652	2.86636483487652
maize	[867]PHP55:GT	improved	-74865.60143	13194	10	5.67421566090647	5.59556210133887	1.01405641795107	22982800	74865.60143	0.00325746216431418	3.25746216431418
maize	[868]PHP60:GT	improved	-75243.374594	13322	10	5.64805394039934	5.59556210133887	1.00938097694384	22982800	75243.374594	0.00327389937666429	3.27389937666429
maize	[869]PHP76:GT	improved	-76369.617425	13485	10	5.66330125509826	5.59556210133887	1.01210587114084	22982800	76369.617425	0.00332290310253755	3.32290310253755
maize	[870]PHP85:GT	improved	-49610.640808	8756	10	5.66590233074463	5.59556210133887	1.01257071731702	22982800	49610.640808	0.00215859863933028	2.15859863933028
maize	[871]PHPR5:GT	improved	-59121.806844	10428	10	5.66952501380898	5.59556210133887	1.01321813807632	22982800	59121.806844	0.00257243707659641	2.57243707659641
maize	[872]PHR25:GT	improved	-76270.522823	13456	10	5.66814230254162	5.59556210133887	1.01297102952094	22982800	76270.522823	0.00331859141719025	3.31859141719025
maize	[873]PHR30:GT	improved	-74278.037446	13099	10	5.67051205786701	5.59556210133887	1.01339453573578	22982800	74278.037446	0.00323189678568321	3.23189678568321
maize	[874]PHR32:GT	improved	-76923.68104	13623	10	5.64660361447552	5.59556210133887	1.00912178476662	22982800	76923.68104	0.0033470108533338	3.3470108533338
maize	[875]PHR36:GT	improved	-73988.525262	13079	10	5.6570475771848	5.59556210133887	1.01098825725323	22982800	73988.525262	0.003219299879127	3.219299879127
maize	[876]PHR47:GT	improved	-72415.570112	12794	10	5.66011959606065	5.59556210133887	1.01153726713288	22982800	72415.570112	0.00315085934316097	3.15085934316097
maize	[877]PHR55:GT	improved	-72006.387578	12715	10	5.66310559009045	5.59556210133887	1.01207090324945	22982800	72006.387578	0.00313305548401413	3.13305548401413
maize	[878]PHR58:GT	improved	-81886.093252	14416	10	5.68022289483907	5.59556210133887	1.01512998908187	22982800	81886.093252	0.00356292937553301	3.56292937553301
maize	[879]PHR62:GT	improved	-75972.871898	13438	10	5.65358475204644	5.59556210133887	1.01036940519232	22982800	75972.871898	0.00330564038750718	3.30564038750718
maize	[880]PHR63:GT	improved	-78383.488399	13843	10	5.6623194682511	5.59556210133887	1.0119304130136	22982800	78383.488399	0.00341052823846529	3.41052823846529
maize	[881]PHT10:GT	improved	-36964.796859	6500	10	5.68689182446154	5.59556210133887	1.01632181387118	22982800	36964.796859	0.00160836786026942	1.60836786026942
maize	[882]PHT22:GT	improved	-77944.510326	13775	10	5.65840365343013	5.59556210133887	1.01123060578243	22982800	77944.510326	0.00339142795159859	3.39142795159859
maize	[883]PHT55:GT	improved	-68025.040979	11975	10	5.68058797319416	5.59556210133887	1.01519523335018	22982800	68025.040979	0.00295982391088118	2.95982391088118
maize	[884]PHT60:GT	improved	-77817.762022	13710	10	5.67598555959154	5.59556210133887	1.01437272195289	22982800	77817.762022	0.00338591303157144	3.38591303157144
maize	[885]PHT69:GT	improved	-71133.504379	12532	10	5.67614940783594	5.59556210133887	1.01440200377327	22982800	71133.504379	0.00309507563825992	3.09507563825992
maize	[886]PHT77:GT	improved	-69268.331066	12272	10	5.64442071919818	5.59556210133887	1.00873167288191	22982800	69268.331066	0.00301392045642829	3.01392045642829
maize	[887]PHV37:GT	improved	-69845.894744	12333	10	5.66333371799238	5.59556210133887	1.01211167268384	22982800	69845.894744	0.00303905071375115	3.03905071375115
maize	[888]PHV53:GT	improved	-81040.726776	14287	10	5.67234036368727	5.59556210133887	1.01372127785518	22982800	81040.726776	0.00352614680439285	3.52614680439285
maize	[889]PHV78:GT	improved	-79755.769623	14054	10	5.67495158837342	5.59556210133887	1.01418793779727	22982800	79755.769623	0.00347023729149625	3.47023729149625
maize	[890]PHW03:GT	improved	-75015.030492	13236	10	5.66750003717135	5.59556210133887	1.01285624831423	22982800	75015.030492	0.00326396394225247	3.26396394225247
maize	[891]PHW17:GT	improved	-31175.057093	5545	10	5.62219244238052	5.59556210133887	1.0047591896148	22982800	31175.057093	0.00135645165484623	1.35645165484623
maize	[892]PHW20:GT	improved	-76015.120887	13422	10	5.66347197787215	5.59556210133887	1.0121363815294	22982800	76015.120887	0.00330747867479158	3.30747867479158
maize	[893]PHW30:GT	improved	-77307.38185	13651	10	5.6631295765878	5.59556210133887	1.01207518994969	22982800	77307.38185	0.00336370598229981	3.36370598229981
maize	[894]PHW43:GT	improved	-79678.501459	14040	10	5.67510694152422	5.59556210133887	1.01421570143352	22982800	79678.501459	0.00346687529191395	3.46687529191395
maize	[895]PHW51:GT	improved	-65045.513428	11479	10	5.6664790859831	5.59556210133887	1.01267379100792	22982800	65045.513428	0.00283018228536123	2.83018228536123
maize	[896]PHW52:GT	improved	-48409.851977	8555	10	5.65866183249562	5.59556210133887	1.01127674575208	22982800	48409.851977	0.00210635135740641	2.10635135740641
maize	[897]PHW79:GT	improved	-76661.493931	13514	10	5.67274633202605	5.59556210133887	1.01379382969742	22982800	76661.493931	0.00333560288263397	3.33560288263397
maize	[898]PHWG5:GT	improved	-79643.709001	14024	10	5.67910075591843	5.59556210133887	1.01492944820674	22982800	79643.709001	0.00346536144425396	3.46536144425396
maize	[899]PHZ51:GT	improved	-78457.092517	13852	10	5.66395412337569	5.59556210133887	1.0122225472255	22982800	78457.092517	0.00341373081247716	3.41373081247716
maize	[900]PN2:GT	improved	-78884.425401	13956	10	5.652366394454	5.59556210133887	1.01015166878436	22982800	78884.425401	0.00343232440786153	3.43232440786153
maize	[901]PN2-8:GT	improved	-67900.254158	11991	10	5.66260146426487	5.59556210133887	1.01198080938284	22982800	67900.254158	0.00295439433654733	2.95439433654733
maize	[902]Q1261:GT	improved	-79111.646601	13928	10	5.6800435526278	5.59556210133887	1.01509793828733	22982800	79111.646601	0.00344221098390971	3.44221098390971
maize	[903]Q381:GT	improved	-77414.178685	13667	10	5.66431394490378	5.59556210133887	1.01228685203019	22982800	77414.178685	0.00336835279796195	3.36835279796195
maize	[904]qi205:GT	improved	-77377.781359	13722	10	5.63895797689841	5.59556210133887	1.00775540951447	22982800	77377.781359	0.00336676912121239	3.36676912121239
maize	[905]qi318:GT	improved	-80158.429587	14145	10	5.66690912598091	5.59556210133887	1.01275064476989	22982800	80158.429587	0.00348775734840838	3.48775734840838
maize	[906]qi319:GT	improved	-85091.989143	15034	10	5.65997001084209	5.59556210133887	1.01151053430143	22982800	85091.989143	0.00370242046848078	3.70242046848078
maize	[907]qi35:GT	improved	-77437.245399	13699	10	5.65276628943719	5.59556210133887	1.01022313523866	22982800	77437.245399	0.00336935644912717	3.36935644912717
maize	[908]qi410:GT	improved	-60511.001051	10776	10	5.61534902106533	5.59556210133887	1.00353618088194	22982800	60511.001051	0.00263288202703761	2.63288202703761
maize	[909]qiong51:GT	improved	-73867.948934	13027	10	5.67037298948338	5.59556210133887	1.01336968240002	22982800	73867.948934	0.00321405350670937	3.21405350670937
maize	[910]R017:GT	improved	-81692.820816	14395	10	5.67508307162209	5.59556210133887	1.01421143557038	22982800	81692.820816	0.00355451993734445	3.55451993734445
maize	[911]R08:GT	improved	-81125.969947	14303	10	5.67195483094456	5.59556210133887	1.01365237812076	22982800	81125.969947	0.00352985580290478	3.52985580290478
maize	[912]R136:GT	improved	-82512.694542	14546	10	5.67253502969889	5.59556210133887	1.01375606721291	22982800	82512.694542	0.0035901932985537	3.5901932985537
maize	[913]R150:GT	improved	-83340.261879	14724	10	5.66016448512633	5.59556210133887	1.01154528939496	22982800	83340.261879	0.00362620141492769	3.62620141492769
maize	[914]R1656:GT	improved	-86709.692987	15280	10	5.67471812742147	5.59556210133887	1.01414621527722	22982800	86709.692987	0.00377280805589397	3.77280805589397
maize	[915]R25:GT	improved	-82720.137041	14587	10	5.6708121643244	5.59556210133887	1.01344816867773	22982800	82720.137041	0.00359921928751066	3.59921928751066
maize	[916]R31:GT	improved	-78373.39997	13843	10	5.6615906934913	5.59556210133887	1.01180017144955	22982800	78373.39997	0.003410089282855	3.410089282855
maize	[917]R98:GT	improved	-82196.320016	14504	10	5.6671483739658	5.59556210133887	1.01279340150828	22982800	82196.320016	0.00357642759002384	3.57642759002384
maize	[918]RIMMA0438.1:GT	improved	-74227.815566	13201	10	5.62289338428907	5.59556210133887	1.00488445708496	22982800	74227.815566	0.00322971159153802	3.22971159153802
maize	[919]RS710:GT	improved	-71899.137351	12706	10	5.65867600747678	5.59556210133887	1.01127927900627	22982800	71899.137351	0.00312838894090363	3.12838894090363
maize	[920]S001:GT	improved	-83462.803747	14714	10	5.6723395233791	5.59556210133887	1.01372112768114	22982800	83462.803747	0.00363153330956193	3.63153330956193
maize	[921]S22:GT	improved	-64858.707673	11435	10	5.67194645150853	5.59556210133887	1.01365088060615	22982800	64858.707673	0.00282205421763232	2.82205421763232
maize	[922]S311:GT	improved	-79819.356805	14089	10	5.66536708105614	5.59556210133887	1.01247506120977	22982800	79819.356805	0.00347300402061542	3.47300402061542
maize	[923]S37:GT	improved	-81822.934468	14464	10	5.65700597815266	5.59556210133887	1.01098082296309	22982800	81822.934468	0.00356018128635327	3.56018128635327
maize	[924]S53:GT	improved	-61130.174562	10808	10	5.65601171002961	5.59556210133887	1.0108031342689	22982800	61130.174562	0.00265982276145639	2.65982276145639
maize	[925]S7913:GT	improved	-78412.943193	13855	10	5.65954119040058	5.59556210133887	1.01143389849009	22982800	78412.943193	0.00341180984009781	3.41180984009781
maize	[926]S8324:GT	improved	-27830.635962	4906	10	5.67277536934366	5.59556210133887	1.01379901904517	22982800	27830.635962	0.0012109332179717	1.2109332179717
maize	[927]S8326:GT	improved	-82869.834061	14576	10	5.68536183184687	5.59556210133887	1.01604838421622	22982800	82869.834061	0.00360573272451573	3.60573272451573
maize	[928]SC11-1:GT	improved	-79366.917811	13988	10	5.67392892557907	5.59556210133887	1.01400517460461	22982800	79366.917811	0.00345331803831561	3.45331803831561
maize	[929]SC-14:GT	improved	-72565.844838	12826	10	5.65771439560268	5.59556210133887	1.01110742641011	22982800	72565.844838	0.0031573979166159	3.1573979166159
maize	[930]SC14:GT	improved	-70323.456495	12427	10	5.65892463949465	5.59556210133887	1.01132371279386	22982800	70323.456495	0.00305982980729067	3.05982980729067
maize	[931]SC24-1:GT	improved	-74126.978962	13023	10	5.69200483467711	5.59556210133887	1.01723557554927	22982800	74126.978962	0.00322532411029117	3.22532411029117
maize	[932]SC30-1:GT	improved	-82387.51772	14525	10	5.6721182595525	5.59556210133887	1.01368158494663	22982800	82387.51772	0.00358474675496458	3.58474675496458
maize	[933]SC-9:GT	improved	-71084.589764	12564	10	5.6577992489653	5.59556210133887	1.01112259081381	22982800	71084.589764	0.00309294732425988	3.09294732425988
maize	[934]SC9:GT	improved	-71394.543885	12627	10	5.65411767521977	5.59556210133887	1.01046464552094	22982800	71394.543885	0.00310643367583584	3.10643367583584
maize	[935]Seagu1117:GT	improved	-83275.511065	14626	10	5.69366272836046	5.59556210133887	1.017531862795	22982800	83275.511065	0.00362338405525001	3.62338405525001
maize	[936]Sg1533:GT	improved	-78526.788179	13869	10	5.66203678556493	5.59556210133887	1.01187989392704	22982800	78526.788179	0.00341676332644412	3.41676332644412
maize	[937]SG17:GT	improved	-83645.379471	14685	10	5.69597408723187	5.59556210133887	1.01794493280112	22982800	83645.379471	0.00363947732526063	3.63947732526063
maize	[938]shan89:GT	improved	-83156.758243	14670	10	5.66849067777778	5.59556210133887	1.01303328872384	22982800	83156.758243	0.00361821702503611	3.61821702503611
maize	[939]shangyin110-1:GT	improved	-72961.053215	12964	10	5.62797386724776	5.59556210133887	1.00579240571758	22982800	72961.053215	0.00317459374902101	3.17459374902101
maize	[940]shen135:GT	improved	-83135.392994	14666	10	5.6685799123142	5.59556210133887	1.01304923610049	22982800	83135.392994	0.00361728740597316	3.61728740597316
maize	[941]shen137:GT	improved	-85894.622479	15157	10	5.66699363191924	5.59556210133887	1.01276574708433	22982800	85894.622479	0.0037373436865395	3.7373436865395
maize	[942]shen142:GT	improved	-62206.591668	10976	10	5.66751017383382	5.59556210133887	1.01285805986815	22982800	62206.591668	0.0027066585302052	2.7066585302052
maize	[943]shen5005:GT	improved	-80865.245011	14301	10	5.65451681777498	5.59556210133887	1.01053597750653	22982800	80865.245011	0.00351851145252102	3.51851145252102
maize	[944]shen977:GT	improved	-86655.327565	15273	10	5.67375941629018	5.59556210133887	1.01397488108167	22982800	86655.327565	0.0037704425729241	3.7704425729241
maize	[945]shuang741:GT	improved	-84345.703684	14894	10	5.66306591137371	5.59556210133887	1.01206381214475	22982800	84345.703684	0.00366994899159371	3.66994899159371
maize	[946]shuangM9B-1:GT	improved	-75015.64751	13258	10	5.65814206592246	5.59556210133887	1.01118385667967	22982800	75015.64751	0.00326399078919888	3.26399078919888
maize	[947]shuangtaiwu:GT	improved	-79852.628548	14124	10	5.65368369781931	5.59556210133887	1.01038708809371	22982800	79852.628548	0.00347445170075013	3.47445170075013
maize	[948]siyi:GT	improved	-66537.370201	11743	10	5.66613047781657	5.59556210133887	1.01261149017733	22982800	66537.370201	0.00289509416611553	2.89509416611553
maize	[949]song1145:GT	improved	-79310.34854	14005	10	5.66300239485898	5.59556210133887	1.01205246091433	22982800	79310.34854	0.00345085666411403	3.45085666411403
maize	[950]SS99:GT	improved	-76930.686122	13532	10	5.68509356503104	5.59556210133887	1.01600044143389	22982800	76930.686122	0.00334731565005134	3.34731565005134
maize	[951]su75:GT	improved	-72833.824698	12868	10	5.66007341451663	5.59556210133887	1.01152901388805	22982800	72833.824698	0.00316905793454235	3.16905793454235
maize	[952]suwan1611:GT	improved	-77160.844466	13682	10	5.63958810597866	5.59556210133887	1.00786802180772	22982800	77160.844466	0.00335733002358285	3.35733002358285
maize	[953]SW153:GT	improved	-74163.461328	13095	10	5.66349456494845	5.59556210133887	1.01214041813482	22982800	74163.461328	0.00322691148719912	3.22691148719912
maize	[954]SX-4-21:GT	improved	-74090.476639	13074	10	5.66700907442252	5.59556210133887	1.01276850686128	22982800	74090.476639	0.0032237358650382	3.2237358650382
maize	[955]SX-6-7:GT	improved	-72554.264042	12776	10	5.6789499093613	5.59556210133887	1.01490248995762	22982800	72554.264042	0.00315689402692448	3.15689402692448
maize	[956]SZ3:GT	improved	-84169.093122	14835	10	5.67368339211325	5.59556210133887	1.01396129456872	22982800	84169.093122	0.00366226452486207	3.66226452486207
maize	[957]T24:GT	improved	-75070.956506	13233	10	5.6730111468299	5.59556210133887	1.01384115556013	22982800	75070.956506	0.00326639732782777	3.26639732782777
maize	[958]tai184:GT	improved	-76323.330428	13506	10	5.65106844572783	5.59556210133887	1.00991970840171	22982800	76323.330428	0.00332088911829716	3.32088911829716
maize	[959]tangsipingtou:GT	improved	-74841.83047	13218	10	5.6621145763353	5.59556210133887	1.0118937961533	22982800	74841.83047	0.00325642787084254	3.25642787084254
maize	[960]tian77:GT	improved	-80480.740115	14234	10	5.65411972144162	5.59556210133887	1.0104650112075	22982800	80480.740115	0.00350178133713038	3.50178133713038
maize	[961]tie7922:GT	improved	-51602.557951	9065	10	5.69250501389961	5.59556210133887	1.01732496410639	22982800	51602.557951	0.00224526854652175	2.24526854652175
maize	[962]Timpunia-1:GT	improved	-73533.16587	12981	10	5.66467651721747	5.59556210133887	1.01235164843619	22982800	73533.16587	0.0031994868279757	3.1994868279757
maize	[963]Tx303:GT	improved	-74945.84945	13289	10	5.63969068026187	5.59556210133887	1.00788635317128	22982800	74945.84945	0.00326095381981308	3.26095381981308
maize	[964]Tx601:GT	improved	-76418.721472	13574	10	5.62978646471195	5.59556210133887	1.00611634054868	22982800	76418.721472	0.00332503965887533	3.32503965887533
maize	[965]Tzi8:GT	improved	-77053.695696	13684	10	5.63093362291728	5.59556210133887	1.00632135269662	22982800	77053.695696	0.00335266789494753	3.35266789494753
