species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild
maize	[606]german_UH304:GT	improved	-75021.146062	13237	10	5.66753388698346	5.59556210133887	1.01286229771757
maize	[607]german_W117:GT	improved	-75342.044284	13254	10	5.68447595322167	5.59556210133887	1.01589006614037
maize	[608]GN4095:GT	improved	-80965.931039	14283	10	5.66869222425261	5.59556210133887	1.01306930771017
maize	[609]guan17-1:GT	improved	-82288.025021	14512	10	5.67034351026736	5.59556210133887	1.01336441407926
maize	[610]guangyou5:GT	improved	-80484.327017	14173	10	5.67870789649333	5.59556210133887	1.01485923909853
maize	[611]GY3:GT	improved	-57534.217737	10113	10	5.6891345532483	5.59556210133887	1.01672261878517
maize	[612]H105W:GT	improved	-66106.987992	11685	10	5.65742302028241	5.59556210133887	1.01105535383634
maize	[613]H114:GT	improved	-66184.050735	11629	10	5.69129338163213	5.59556210133887	1.0171084296018
maize	[614]H127:GT	improved	-78264.773045	13807	10	5.66848504707757	5.59556210133887	1.0130322824442
maize	[615]H16:GT	improved	-78093.142884	13830	10	5.64664807548807	5.59556210133887	1.00912973053002
maize	[616]H2:GT	improved	-71302.742993	12618	10	5.65087517776193	5.59556210133887	1.00988516889301
maize	[617]H21:GT	improved	-85106.673436	14992	10	5.67680585885806	5.59556210133887	1.01451932014118
maize	[618]H66-6:GT	improved	-65472.076535	11579	10	5.65438090810951	5.59556210133887	1.01051168867495
maize	[619]H84:GT	improved	-66615.922972	11733	10	5.67765473212307	5.59556210133887	1.01467102487605
maize	[620]H8431:GT	improved	-55335.409084	9791	10	5.65166061525891	5.59556210133887	1.01002553682795
maize	[621]H99:GT	improved	-79148.32687	14043	10	5.63614091504664	5.59556210133887	1.0072519637836
maize	[622]hai014:GT	improved	-80064.065654	14137	10	5.66344101676452	5.59556210133887	1.01213084837525
maize	[623]hai1134:GT	improved	-82357.598499	14519	10	5.67240157717474	5.59556210133887	1.01373221750456
maize	[624]hai9-21:GT	improved	-74086.461652	13117	10	5.64812545948006	5.59556210133887	1.00939375833728
maize	[625]han21:GT	improved	-69578.494929	12319	10	5.64806355459047	5.59556210133887	1.00938269512531
maize	[626]han49:GT	improved	-82641.414685	14594	10	5.66269800500206	5.59556210133887	1.01199806247296
maize	[627]HB8229:GT	improved	-69673.316405	12279	10	5.67418490145777	5.59556210133887	1.01405092083601
maize	[628]HBAI:GT	improved	-74844.050252	13249	10	5.64903390837044	5.59556210133887	1.00955611001418
maize	[629]HD568:GT	improved	-62097.058817	10965	10	5.66320645845873	5.59556210133887	1.01208892974375
maize	[630]Hda-5:GT	improved	-68551.296854	12144	10	5.64486963554019	5.59556210133887	1.00881190009302
maize	[631]he344:GT	improved	-79687.370687	14065	10	5.66565024436545	5.59556210133887	1.01252566618996
maize	[632]HHe01:GT	improved	-77785.814776	13741	10	5.6608554527327	5.59556210133887	1.01166877432711
maize	[633]HP301:GT	improved	-76688.223614	13535	10	5.66591973505726	5.59556210133887	1.01257382769491
maize	[634]hu803:GT	improved	-57222.991904	10052	10	5.69269716514127	5.59556210133887	1.01735930404189
maize	[635]hua160:GT	improved	-76802.37784	13566	10	5.66138713253723	5.59556210133887	1.01176379244949
maize	[636]huangC:GT	improved	-79019.919798	13947	10	5.66572881608948	5.59556210133887	1.01253970798284
maize	[637]huangchanga:GT	improved	-86374.296231	15233	10	5.67020916634937	5.59556210133887	1.01334040506719
maize	[638]huangchangb:GT	improved	-86782.977363	15333	10	5.65988243416161	5.59556210133887	1.01149488320527
maize	[639]huangyesi:GT	improved	-89532.103871	15762	10	5.6802502138688	5.59556210133887	1.01513487134915
maize	[640]huangyesi3:GT	improved	-88574.426389	15615	10	5.67239362081332	5.59556210133887	1.0137307955989
maize	[641]huangzaosi:GT	improved	-90207.914638	15884	10	5.67916863749685	5.59556210133887	1.01494157953103
maize	[642]huo17:GT	improved	-83992.545031	14791	10	5.67862517956866	5.59556210133887	1.01484445650418
maize	[643]huobai:GT	improved	-80703.088269	14292	10	5.64673161691856	5.59556210133887	1.00914466047431
maize	[644]huotanghuang:GT	improved	-84188.590428	14844	10	5.67155688682296	5.59556210133887	1.0135812603109
maize	[645]huotanghuang17:GT	improved	-76216.46597	13472	10	5.657398008462	5.59556210133887	1.0110508838975
maize	[646]IA5125:GT	improved	-77975.291548	13795	10	5.65243142790866	5.59556210133887	1.01016329111175
maize	[647]IB014:GT	improved	-77157.934062	13634	10	5.65922943098137	5.59556210133887	1.01137818301172
maize	[648]IB02:GT	improved	-76369.289265	13474	10	5.66790034622235	5.59556210133887	1.01292778876785
maize	[649]IBB14:GT	improved	-69119.953952	12201	10	5.665105643144	5.59556210133887	1.01242833884169
maize	[650]IBB15:GT	improved	-75693.199693	13337	10	5.67542923393567	5.59556210133887	1.01427329929511
maize	[651]IBC2:GT	improved	-76654.524133	13533	10	5.66426691295352	5.59556210133887	1.01227844680666
maize	[652]Il14H:GT	improved	-79033.98554	14000	10	5.64528468142857	5.59556210133887	1.00888607421188
maize	[653]J8606:GT	improved	-80882.288264	14257	10	5.67316323658554	5.59556210133887	1.01386833598507
maize	[654]ji4112:GT	improved	-87087.436884	15388	10	5.65943832102937	5.59556210133887	1.01141551439045
maize	[655]ji432:GT	improved	-80451.823691	14269	10	5.63822438089565	5.59556210133887	1.00762430633136
maize	[656]ji434:GT	improved	-73662.430746	13008	10	5.66285599215867	5.59556210133887	1.01202629684044
