sample	group	cutoff_lab	Genetic_load_sum	n_chr_rows	Abs_genetic_load
[851]PHK42:GT	improved	1%	-76568.893316	10	76568.893316
[852]PHK76:GT	improved	1%	-79758.968529	10	79758.968529
[853]PHK93:GT	improved	1%	-77404.631934	10	77404.631934
[854]PHM10:GT	improved	1%	-74147.329533	10	74147.329533
[855]PHM44:GT	improved	1%	-81107.495209	10	81107.495209
[856]PHM57:GT	improved	1%	-78091.862266	10	78091.862266
[857]PHM81:GT	improved	1%	-72074.714861	10	72074.714861
[858]PHN11:GT	improved	1%	-77050.696275	10	77050.696275
[859]PHN29:GT	improved	1%	-51990.390213	10	51990.390213
[860]PHN37:GT	improved	1%	-81411.045264	10	81411.045264
[861]PHN47:GT	improved	1%	-68819.677627	10	68819.677627
[862]PHN66:GT	improved	1%	-65519.84437	10	65519.84437
[863]PHN73:GT	improved	1%	-79958.011327	10	79958.011327
[864]PHN82:GT	improved	1%	-76057.637772	10	76057.637772
[865]PHNV9:GT	improved	1%	-58538.996347	10	58538.996347
[866]PHP02:GT	improved	1%	-65877.089727	10	65877.089727
[867]PHP55:GT	improved	1%	-74865.60143	10	74865.60143
[868]PHP60:GT	improved	1%	-75243.374594	10	75243.374594
[869]PHP76:GT	improved	1%	-76369.617425	10	76369.617425
[870]PHP85:GT	improved	1%	-49610.640808	10	49610.640808
[871]PHPR5:GT	improved	1%	-59121.806844	10	59121.806844
[872]PHR25:GT	improved	1%	-76270.522823	10	76270.522823
[873]PHR30:GT	improved	1%	-74278.037446	10	74278.037446
[874]PHR32:GT	improved	1%	-76923.68104	10	76923.68104
[875]PHR36:GT	improved	1%	-73988.525262	10	73988.525262
[876]PHR47:GT	improved	1%	-72415.570112	10	72415.570112
[877]PHR55:GT	improved	1%	-72006.387578	10	72006.387578
[878]PHR58:GT	improved	1%	-81886.093252	10	81886.093252
[879]PHR62:GT	improved	1%	-75972.871898	10	75972.871898
[880]PHR63:GT	improved	1%	-78383.488399	10	78383.488399
[881]PHT10:GT	improved	1%	-36964.796859	10	36964.796859
[882]PHT22:GT	improved	1%	-77944.510326	10	77944.510326
[883]PHT55:GT	improved	1%	-68025.040979	10	68025.040979
[884]PHT60:GT	improved	1%	-77817.762022	10	77817.762022
[885]PHT69:GT	improved	1%	-71133.504379	10	71133.504379
[886]PHT77:GT	improved	1%	-69268.331066	10	69268.331066
[887]PHV37:GT	improved	1%	-69845.894744	10	69845.894744
[888]PHV53:GT	improved	1%	-81040.726776	10	81040.726776
[889]PHV78:GT	improved	1%	-79755.769623	10	79755.769623
[890]PHW03:GT	improved	1%	-75015.030492	10	75015.030492
[891]PHW17:GT	improved	1%	-31175.057093	10	31175.057093
[892]PHW20:GT	improved	1%	-76015.120887	10	76015.120887
[893]PHW30:GT	improved	1%	-77307.38185	10	77307.38185
[894]PHW43:GT	improved	1%	-79678.501459	10	79678.501459
[895]PHW51:GT	improved	1%	-65045.513428	10	65045.513428
[896]PHW52:GT	improved	1%	-48409.851977	10	48409.851977
[897]PHW79:GT	improved	1%	-76661.493931	10	76661.493931
[898]PHWG5:GT	improved	1%	-79643.709001	10	79643.709001
[899]PHZ51:GT	improved	1%	-78457.092517	10	78457.092517
[900]PN2:GT	improved	1%	-78884.425401	10	78884.425401
[901]PN2-8:GT	improved	1%	-67900.254158	10	67900.254158
[902]Q1261:GT	improved	1%	-79111.646601	10	79111.646601
[903]Q381:GT	improved	1%	-77414.178685	10	77414.178685
[904]qi205:GT	improved	1%	-77377.781359	10	77377.781359
[905]qi318:GT	improved	1%	-80158.429587	10	80158.429587
[906]qi319:GT	improved	1%	-85091.989143	10	85091.989143
[907]qi35:GT	improved	1%	-77437.245399	10	77437.245399
[908]qi410:GT	improved	1%	-60511.001051	10	60511.001051
[909]qiong51:GT	improved	1%	-73867.948934	10	73867.948934
[910]R017:GT	improved	1%	-81692.820816	10	81692.820816
[911]R08:GT	improved	1%	-81125.969947	10	81125.969947
[912]R136:GT	improved	1%	-82512.694542	10	82512.694542
[913]R150:GT	improved	1%	-83340.261879	10	83340.261879
[914]R1656:GT	improved	1%	-86709.692987	10	86709.692987
[915]R25:GT	improved	1%	-82720.137041	10	82720.137041
[916]R31:GT	improved	1%	-78373.39997	10	78373.39997
[917]R98:GT	improved	1%	-82196.320016	10	82196.320016
[918]RIMMA0438.1:GT	improved	1%	-74227.815566	10	74227.815566
[919]RS710:GT	improved	1%	-71899.137351	10	71899.137351
[920]S001:GT	improved	1%	-83462.803747	10	83462.803747
[921]S22:GT	improved	1%	-64858.707673	10	64858.707673
[922]S311:GT	improved	1%	-79819.356805	10	79819.356805
[923]S37:GT	improved	1%	-81822.934468	10	81822.934468
[924]S53:GT	improved	1%	-61130.174562	10	61130.174562
[925]S7913:GT	improved	1%	-78412.943193	10	78412.943193
[926]S8324:GT	improved	1%	-27830.635962	10	27830.635962
[927]S8326:GT	improved	1%	-82869.834061	10	82869.834061
[928]SC11-1:GT	improved	1%	-79366.917811	10	79366.917811
[929]SC-14:GT	improved	1%	-72565.844838	10	72565.844838
[930]SC14:GT	improved	1%	-70323.456495	10	70323.456495
[931]SC24-1:GT	improved	1%	-74126.978962	10	74126.978962
[932]SC30-1:GT	improved	1%	-82387.51772	10	82387.51772
[933]SC-9:GT	improved	1%	-71084.589764	10	71084.589764
[934]SC9:GT	improved	1%	-71394.543885	10	71394.543885
[935]Seagu1117:GT	improved	1%	-83275.511065	10	83275.511065
[936]Sg1533:GT	improved	1%	-78526.788179	10	78526.788179
[937]SG17:GT	improved	1%	-83645.379471	10	83645.379471
[938]shan89:GT	improved	1%	-83156.758243	10	83156.758243
[939]shangyin110-1:GT	improved	1%	-72961.053215	10	72961.053215
[940]shen135:GT	improved	1%	-83135.392994	10	83135.392994
[941]shen137:GT	improved	1%	-85894.622479	10	85894.622479
[942]shen142:GT	improved	1%	-62206.591668	10	62206.591668
[943]shen5005:GT	improved	1%	-80865.245011	10	80865.245011
[944]shen977:GT	improved	1%	-86655.327565	10	86655.327565
[945]shuang741:GT	improved	1%	-84345.703684	10	84345.703684
[946]shuangM9B-1:GT	improved	1%	-75015.64751	10	75015.64751
[947]shuangtaiwu:GT	improved	1%	-79852.628548	10	79852.628548
[948]siyi:GT	improved	1%	-66537.370201	10	66537.370201
[949]song1145:GT	improved	1%	-79310.34854	10	79310.34854
[950]SS99:GT	improved	1%	-76930.686122	10	76930.686122
[951]su75:GT	improved	1%	-72833.824698	10	72833.824698
[952]suwan1611:GT	improved	1%	-77160.844466	10	77160.844466
[953]SW153:GT	improved	1%	-74163.461328	10	74163.461328
[954]SX-4-21:GT	improved	1%	-74090.476639	10	74090.476639
[955]SX-6-7:GT	improved	1%	-72554.264042	10	72554.264042
[956]SZ3:GT	improved	1%	-84169.093122	10	84169.093122
[957]T24:GT	improved	1%	-75070.956506	10	75070.956506
[958]tai184:GT	improved	1%	-76323.330428	10	76323.330428
[959]tangsipingtou:GT	improved	1%	-74841.83047	10	74841.83047
[960]tian77:GT	improved	1%	-80480.740115	10	80480.740115
[961]tie7922:GT	improved	1%	-51602.557951	10	51602.557951
[962]Timpunia-1:GT	improved	1%	-73533.16587	10	73533.16587
[963]Tx303:GT	improved	1%	-74945.84945	10	74945.84945
[964]Tx601:GT	improved	1%	-76418.721472	10	76418.721472
[965]Tzi8:GT	improved	1%	-77053.695696	10	77053.695696
[966]Va26:GT	improved	1%	-78216.237881	10	78216.237881
[967]Va35:GT	improved	1%	-80127.978561	10	80127.978561
[968]VG85-5:GT	improved	1%	-75340.729583	10	75340.729583
[969]VL0512447:GT	improved	1%	-77912.062851	10	77912.062851
[970]VL05128:GT	improved	1%	-77477.681723	10	77477.681723
[971]VL054178:GT	improved	1%	-76744.658547	10	76744.658547
[972]VL05610:GT	improved	1%	-78926.604609	10	78926.604609
[973]VL056883:GT	improved	1%	-76956.765056	10	76956.765056
[974]VL062784:GT	improved	1%	-79325.34196	10	79325.34196
[975]W117:GT	improved	1%	-21862.861827	10	21862.861827
[976]W153R:GT	improved	1%	-85282.682693	10	85282.682693
[977]W172:GT	improved	1%	-40549.601284	10	40549.601284
[978]W182bn:GT	improved	1%	-76034.54083	10	76034.54083
[979]W22:GT	improved	1%	-75857.181754	10	75857.181754
[980]W222:GT	improved	1%	-75482.470873	10	75482.470873
[981]W23:GT	improved	1%	-74294.845221	10	74294.845221
[982]W238:GT	improved	1%	-77495.01607	10	77495.01607
[983]W2H03:GT	improved	1%	-74889.867999	10	74889.867999
[984]W344:GT	improved	1%	-75815.049514	10	75815.049514
[985]W499:GT	improved	1%	-25487.178234	10	25487.178234
[986]W64A:GT	improved	1%	-74736.909249	10	74736.909249
[987]W668:GT	improved	1%	-64775.139989	10	64775.139989
[988]W8304:GT	improved	1%	-19302.294702	10	19302.294702
[989]W8555:GT	improved	1%	-22062.317396	10	22062.317396
[990]W966:GT	improved	1%	-77123.914649	10	77123.914649
[991]W967:GT	improved	1%	-78740.54721	10	78740.54721
[992]W968:GT	improved	1%	-83081.945228	10	83081.945228
[993]W969:GT	improved	1%	-80130.065798	10	80130.065798
[994]W9706:GT	improved	1%	-80115.390237	10	80115.390237
[995]wei3322:GT	improved	1%	-76710.911472	10	76710.911472
[996]wenhuang31413:GT	improved	1%	-80896.422204	10	80896.422204
[997]WIL500:GT	improved	1%	-68884.253064	10	68884.253064
[998]WIL900:GT	improved	1%	-80321.02525	10	80321.02525
[999]WIL901:GT	improved	1%	-63877.292103	10	63877.292103
[1000]WIL903:GT	improved	1%	-65565.42949	10	65565.42949
[1001]WN11H:GT	improved	1%	-80123.889957	10	80123.889957
[1002]wu109:GT	improved	1%	-79027.511898	10	79027.511898
[1003]wu125:GT	improved	1%	-75430.781539	10	75430.781539
[1004]wu126:GT	improved	1%	-88827.044778	10	88827.044778
[1005]wu312:GT	improved	1%	-78702.561457	10	78702.561457
[1006]X314:GT	improved	1%	-64578.111581	10	64578.111581
[1007]XF117:GT	improved	1%	-69126.727669	10	69126.727669
[1008]XF134:GT	improved	1%	-81957.010957	10	81957.010957
[1009]XF197:GT	improved	1%	-82801.12166	10	82801.12166
[1010]XF223:GT	improved	1%	-79803.245522	10	79803.245522
[1011]XF27:GT	improved	1%	-78724.25934	10	78724.25934
[1012]XF77:GT	improved	1%	-75612.967633	10	75612.967633
[1013]xi502:GT	improved	1%	-86930.235703	10	86930.235703
[1014]xiangai3:GT	improved	1%	-75214.872302	10	75214.872302
[1015]xing230:GT	improved	1%	-72375.584457	10	72375.584457
[1016]xingK36:GT	improved	1%	-77093.680398	10	77093.680398
[1017]xinlun5-9:GT	improved	1%	-82169.842654	10	82169.842654
[1018]XOP2:GT	improved	1%	-63762.348732	10	63762.348732
[1019]xuan6:GT	improved	1%	-77662.665497	10	77662.665497
[1020]xun92-6:GT	improved	1%	-86504.387037	10	86504.387037
[1021]xun92-8:GT	improved	1%	-86603.011556	10	86603.011556
[1022]xun971:GT	improved	1%	-76645.178021	10	76645.178021
[1023]XZ19:GT	improved	1%	-80575.271578	10	80575.271578
[1024]Y223:GT	improved	1%	-84843.442691	10	84843.442691
[1025]y9961:GT	improved	1%	-78494.967653	10	78494.967653
[1026]yan103:GT	improved	1%	-78720.180816	10	78720.180816
[1027]yan156:GT	improved	1%	-79276.228955	10	79276.228955
[1028]yan172:GT	improved	1%	-77941.945194	10	77941.945194
[1029]yan38:GT	improved	1%	-77032.057016	10	77032.057016
[1030]yan812:GT	improved	1%	-41271.288573	10	41271.288573
[1031]Yd6:GT	improved	1%	-58183.661234	10	58183.661234
[1032]ye107:GT	improved	1%	-73918.317101	10	73918.317101
[1033]ye488:GT	improved	1%	-68544.953833	10	68544.953833
[1034]ye515:GT	improved	1%	-77629.492222	10	77629.492222
[1035]ye52106:GT	improved	1%	-77712.223931	10	77712.223931
[1036]ye5237:GT	improved	1%	-85929.951545	10	85929.951545
[1037]ye8001:GT	improved	1%	-66451.646965	10	66451.646965
[1038]ye8112:GT	improved	1%	-41164.337874	10	41164.337874
[1039]ye832:GT	improved	1%	-38303.477283	10	38303.477283
[1040]yi12:GT	improved	1%	-69438.331565	10	69438.331565
[1041]yi36:GT	improved	1%	-73172.205893	10	73172.205893
[1042]yi49:GT	improved	1%	-73938.433146	10	73938.433146
[1043]yi67:GT	improved	1%	-75241.880354	10	75241.880354
[1044]ys06:GT	improved	1%	-62034.60104	10	62034.60104
[1045]yu374:GT	improved	1%	-68247.553923	10	68247.553923
[1046]yu537A:GT	improved	1%	-76104.957562	10	76104.957562
[1047]yu82:GT	improved	1%	-71214.33349	10	71214.33349
[1048]yu87-1:GT	improved	1%	-80550.634927	10	80550.634927
[1049]yuanwu02:GT	improved	1%	-76882.851021	10	76882.851021
[1050]yuanwu05:GT	improved	1%	-82174.316725	10	82174.316725
[1051]yue39-4:GT	improved	1%	-80049.77551	10	80049.77551
[1052]yue89A12-1:GT	improved	1%	-78409.617566	10	78409.617566
[1053]yue89E4-2:GT	improved	1%	-84934.708228	10	84934.708228
[1054]yun147:GT	improved	1%	-76748.920549	10	76748.920549
[1055]Z31B:GT	improved	1%	-81782.050369	10	81782.050369
[1056]zaC546:GT	improved	1%	-79817.370489	10	79817.370489
[1057]ZEAxppRCUDIAAPEI-1:GT	improved	1%	-80300.582178	10	80300.582178
[1058]ZEAxppRCVDIAAPEI-2:GT	improved	1%	-80208.439027	10	80208.439027
[1059]ZEAxppRCYDIAAPEI-5:GT	improved	1%	-70557.551972	10	70557.551972
[1060]ZEAxppRDCDIAAPEI-2:GT	improved	1%	-81109.628157	10	81109.628157
[1061]ZEAxppRDCDIAAPEI-7:GT	improved	1%	-80868.299543	10	80868.299543
[1062]ZEAxppRDGDIAAPEI-11:GT	improved	1%	-79938.986171	10	79938.986171
[1063]ZEAxppRDHDIAAPEI-12:GT	improved	1%	-83740.438102	10	83740.438102
[1064]ZEAxppRDIDIAAPEI-1:GT	improved	1%	-84122.232169	10	84122.232169
[1065]ZEAxppRDLDIAAPEI-2:GT	improved	1%	-60390.535315	10	60390.535315
[1066]ZEAxppRDQDIAAPEI-3:GT	improved	1%	-82229.330922	10	82229.330922
[1067]ZEAxujRADDIBAPE:GT	improved	1%	-65760.832735	10	65760.832735
[1068]ZEAxujRAGDIBAPE:GT	improved	1%	-82963.125046	10	82963.125046
[1069]ZEAxujRAHDIBAPE:GT	improved	1%	-84877.375573	10	84877.375573
[1070]ZEAxujRAJDIBAPE:GT	improved	1%	-84609.277236	10	84609.277236
[1071]ZEAxujRAKDIBAPE:GT	improved	1%	-90525.258146	10	90525.258146
[1072]ZEAxujRALDIBAPE:GT	improved	1%	-47793.006417	10	47793.006417
[1073]ZEAxujRAMDIBAPE:GT	improved	1%	-69567.550841	10	69567.550841
[1074]ZEAxujRANDIBAPE:GT	improved	1%	-75806.509457	10	75806.509457
[1075]ZEAxujRAODIBAPE:GT	improved	1%	-61281.422352	10	61281.422352
[1076]ZEAxujRAPDIAAPE:GT	improved	1%	-79497.720748	10	79497.720748
[1077]ZEAxujRAQDIAAPE:GT	improved	1%	-81367.147187	10	81367.147187
[1078]ZEAxujRARDIAAPE:GT	improved	1%	-81809.703007	10	81809.703007
[1079]ZEAxujRASDIAAPE:GT	improved	1%	-82124.849241	10	82124.849241
[1080]ZEAxujRATDIAAPE:GT	improved	1%	-80424.248545	10	80424.248545
[1081]ZEAxujRAUDIAAPE:GT	improved	1%	-85268.498784	10	85268.498784
[1082]ZEAxujRAVDIAAPE:GT	improved	1%	-85374.686032	10	85374.686032
[1083]ZEAxujRAWDIAAPE:GT	improved	1%	-65262.278848	10	65262.278848
[1084]ZEAxujRAXDIAAPE:GT	improved	1%	-77875.629854	10	77875.629854
[1085]ZEAxujRAYDIAAPE:GT	improved	1%	-75763.999462	10	75763.999462
[1086]ZEAxujRAZDIAAPE:GT	improved	1%	-76309.052418	10	76309.052418
[1087]ZEAxujRBADIAAPE:GT	improved	1%	-68071.344602	10	68071.344602
[1088]ZEAxujRBBDIAAPE:GT	improved	1%	-82232.696679	10	82232.696679
[1089]ZEAxujRBCDIBAPE:GT	improved	1%	-79838.344796	10	79838.344796
[1090]ZEAxujRBDDIBAPE:GT	improved	1%	-82190.19096	10	82190.19096
[1091]ZEAxujRBFDIBAPE:GT	improved	1%	-77922.72786	10	77922.72786
[1092]zhangjin6:GT	improved	1%	-75692.552024	10	75692.552024
[1093]zhangxi28:GT	improved	1%	-75488.488026	10	75488.488026
[1094]zhen367:GT	improved	1%	-79170.420824	10	79170.420824
[1095]zheng22:GT	improved	1%	-75985.268503	10	75985.268503
[1096]zheng32:GT	improved	1%	-29445.935774	10	29445.935774
[1097]zheng653:GT	improved	1%	-77707.054615	10	77707.054615
[1098]zhengbai11:GT	improved	1%	-73733.985312	10	73733.985312
[1099]zhong128:GT	improved	1%	-77666.500113	10	77666.500113
[1100]zhong451:GT	improved	1%	-85770.04507	10	85770.04507
[1101]zhonger02:GT	improved	1%	-66184.708573	10	66184.708573
[1102]zhonghuang64:GT	improved	1%	-80076.708468	10	80076.708468
[1103]zhongxi042:GT	improved	1%	-73548.361714	10	73548.361714
[1104]zhongyin10:GT	improved	1%	-66059.521875	10	66059.521875
[1105]zhongyin15:GT	improved	1%	-76416.401531	10	76416.401531
[1106]zi330:GT	improved	1%	-38230.238024	10	38230.238024
[1107]ziduosui:GT	improved	1%	-75804.470112	10	75804.470112
[1108]ziyu3:GT	improved	1%	-81133.77991	10	81133.77991
[1109]zong3:GT	improved	1%	-76805.334185	10	76805.334185
[1110]zong31:GT	improved	1%	-78850.192371	10	78850.192371
[1111]zong548-1521:GT	improved	1%	-74830.131144	10	74830.131144
[1112]ZPON7:GT	improved	1%	-71354.931515	10	71354.931515
[1113]ZS01250:GT	improved	1%	-73587.458209	10	73587.458209
[1114]zun90110:GT	improved	1%	-83696.171446	10	83696.171446
[5]ZEAxppRCWDIAAPEI-3:GT	landrace	10%	-550106.361264	10	550106.361264
[6]ZEAxppRCXDIAAPEI-4:GT	landrace	10%	-544459.341445	10	544459.341445
[7]BKN009:GT	landrace	10%	-534014.62955	10	534014.62955
[8]BKN010:GT	landrace	10%	-527751.064536	10	527751.064536
[9]BKN011:GT	landrace	10%	-525674.560662	10	525674.560662
[10]BKN014:GT	landrace	10%	-535322.858204	10	535322.858204
[11]BKN015:GT	landrace	10%	-517248.067812	10	517248.067812
[12]BKN016:GT	landrace	10%	-542504.248845	10	542504.248845
[13]BKN017:GT	landrace	10%	-520397.378621	10	520397.378621
[14]BKN018:GT	landrace	10%	-513743.294022	10	513743.294022
[15]BKN019:GT	landrace	10%	-518630.725708	10	518630.725708
[16]BKN020:GT	landrace	10%	-519923.920281	10	519923.920281
[17]BKN022:GT	landrace	10%	-516900.80154	10	516900.80154
[18]BKN023:GT	landrace	10%	-530425.538859	10	530425.538859
[19]BKN025:GT	landrace	10%	-515545.49174	10	515545.49174
[20]BKN026:GT	landrace	10%	-519345.122546	10	519345.122546
[21]BKN027:GT	landrace	10%	-534206.824113	10	534206.824113
[22]BKN029:GT	landrace	10%	-514113.64525	10	514113.64525
[23]BKN030:GT	landrace	10%	-518506.581017	10	518506.581017
[24]BKN031:GT	landrace	10%	-516847.516408	10	516847.516408
[25]BKN032:GT	landrace	10%	-522378.375135	10	522378.375135
[26]BKN033:GT	landrace	10%	-521784.670597	10	521784.670597
[27]BKN034:GT	landrace	10%	-516072.214807	10	516072.214807
[28]BKN035:GT	landrace	10%	-509905.32798	10	509905.32798
[29]BKN040:GT	landrace	10%	-515864.616048	10	515864.616048
[30]RIMMA0438.1:GT	landrace	10%	-522840.62529	10	522840.62529
[5]ZEAxppRCWDIAAPEI-3:GT	landrace	5%	-325873.075705	10	325873.075705
[6]ZEAxppRCXDIAAPEI-4:GT	landrace	5%	-323288.768214	10	323288.768214
[7]BKN009:GT	landrace	5%	-313837.357015	10	313837.357015
[8]BKN010:GT	landrace	5%	-311947.307426	10	311947.307426
[9]BKN011:GT	landrace	5%	-308869.443294	10	308869.443294
[10]BKN014:GT	landrace	5%	-315520.379314	10	315520.379314
[11]BKN015:GT	landrace	5%	-303794.376888	10	303794.376888
[12]BKN016:GT	landrace	5%	-320942.326409	10	320942.326409
[13]BKN017:GT	landrace	5%	-303314.170259	10	303314.170259
[14]BKN018:GT	landrace	5%	-304314.586401	10	304314.586401
[15]BKN019:GT	landrace	5%	-307154.36468	10	307154.36468
[16]BKN020:GT	landrace	5%	-307203.75785	10	307203.75785
[17]BKN022:GT	landrace	5%	-302777.12568	10	302777.12568
[18]BKN023:GT	landrace	5%	-312683.526681	10	312683.526681
[19]BKN025:GT	landrace	5%	-303731.86616	10	303731.86616
[20]BKN026:GT	landrace	5%	-305428.061571	10	305428.061571
[21]BKN027:GT	landrace	5%	-316494.55558	10	316494.55558
[22]BKN029:GT	landrace	5%	-300405.801888	10	300405.801888
[23]BKN030:GT	landrace	5%	-303672.894732	10	303672.894732
[24]BKN031:GT	landrace	5%	-302697.75617	10	302697.75617
[25]BKN032:GT	landrace	5%	-308409.290505	10	308409.290505
[26]BKN033:GT	landrace	5%	-307303.011125	10	307303.011125
[27]BKN034:GT	landrace	5%	-305042.129499	10	305042.129499
[28]BKN035:GT	landrace	5%	-296691.950057	10	296691.950057
[29]BKN040:GT	landrace	5%	-306724.46651	10	306724.46651
[30]RIMMA0438.1:GT	landrace	5%	-305109.744196	10	305109.744196
[5]ZEAxppRCWDIAAPEI-3:GT	landrace	1%	-82977.520177	10	82977.520177
[6]ZEAxppRCXDIAAPEI-4:GT	landrace	1%	-81522.808211	10	81522.808211
[7]BKN009:GT	landrace	1%	-78098.573113	10	78098.573113
[8]BKN010:GT	landrace	1%	-78568.653995	10	78568.653995
[9]BKN011:GT	landrace	1%	-76675.566792	10	76675.566792
[10]BKN014:GT	landrace	1%	-79268.046776	10	79268.046776
[11]BKN015:GT	landrace	1%	-75118.023296	10	75118.023296
[12]BKN016:GT	landrace	1%	-80982.94052	10	80982.94052
[13]BKN017:GT	landrace	1%	-73307.678157	10	73307.678157
[14]BKN018:GT	landrace	1%	-77404.664696	10	77404.664696
[15]BKN019:GT	landrace	1%	-76996.95984	10	76996.95984
[16]BKN020:GT	landrace	1%	-76468.422007	10	76468.422007
[17]BKN022:GT	landrace	1%	-73629.275785	10	73629.275785
[18]BKN023:GT	landrace	1%	-77765.568601	10	77765.568601
[19]BKN025:GT	landrace	1%	-74810.417156	10	74810.417156
[20]BKN026:GT	landrace	1%	-76200.301431	10	76200.301431
[21]BKN027:GT	landrace	1%	-80594.879862	10	80594.879862
[22]BKN029:GT	landrace	1%	-73563.148588	10	73563.148588
[23]BKN030:GT	landrace	1%	-74682.648261	10	74682.648261
[24]BKN031:GT	landrace	1%	-74932.565056	10	74932.565056
[25]BKN032:GT	landrace	1%	-76958.473463	10	76958.473463
[26]BKN033:GT	landrace	1%	-75763.99608	10	75763.99608
[27]BKN034:GT	landrace	1%	-74770.451228	10	74770.451228
[28]BKN035:GT	landrace	1%	-72557.89901	10	72557.89901
[29]BKN040:GT	landrace	1%	-77871.00961	10	77871.00961
[30]RIMMA0438.1:GT	landrace	1%	-74227.815566	10	74227.815566
[5]german_Teosinte:GT	wild	10%	-459299.994647	10	459299.994647
[6]TIL01:GT	wild	10%	-467153.973892	10	467153.973892
